time,vehicle_1,vehicle_2,vehicle_1_type,vehicle_2_type,vehicle_1_latitude,vehicle_1_longitude,vehicle_2_latitude,vehicle_2_longitude,vehicle_1_speed,vehicle_2_speed,distance_m,relative_speed
509.0,car_005,car_008,car,car,12.930854,77.678039,12.930682,77.678394,5.38,13.27,38.474627422569895,7.89
509.0,car_005,car_009,car,car,12.930854,77.678039,12.930057,77.677641,5.38,16.6,43.161089127153346,11.220000000000002
509.0,car_006,car_007,car,car,12.927845,77.676547,12.925547,77.675232,16.04,16.1,142.58541455318695,0.060000000000002274
509.0,car_006,car_009,car,car,12.927845,77.676547,12.930057,77.677641,16.04,16.6,118.64097203339045,0.5600000000000023
509.0,car_006,car_010,car,car,12.927845,77.676547,12.929471,77.676434,16.04,9.63,12.646521837711228,6.409999999999998
509.0,car_007,car_010,car,car,12.925547,77.675232,12.929471,77.676434,16.1,9.63,130.4910388318794,6.470000000000001
509.0,car_008,car_009,car,car,12.930682,77.678394,12.930057,77.677641,13.27,16.6,81.61563437750294,3.330000000000002
509.0,car_009,car_010,car,car,12.930057,77.677641,12.929471,77.676434,16.6,9.63,130.81427969463775,6.970000000000001
510.0,bike_001,car_002,motorcycle,car,12.930831,77.678189,12.930923,77.677887,5.18,4.64,32.72976895674966,0.54
510.0,bike_001,car_003,motorcycle,car,12.930831,77.678189,12.929821,77.679244,5.18,15.61,114.352789584025,10.43
510.0,bike_001,car_004,motorcycle,car,12.930831,77.678189,12.930385,77.67858,5.18,7.55,42.383551235032456,2.37
510.0,bike_001,car_005,motorcycle,car,12.930831,77.678189,12.930848,77.678081,5.18,4.6,11.70455968438026,0.5800000000000001
510.0,bike_001,car_008,motorcycle,car,12.930831,77.678189,12.930774,77.678367,5.18,10.61,19.291091761407813,5.43
510.0,bike_001,car_009,motorcycle,car,12.930831,77.678189,12.930078,77.677783,5.18,15.54,44.02462844677264,10.36
510.0,bike_002,bus_001,motorcycle,bus,12.92304,77.669882,12.922832,77.669458,15.09,13.46,45.95427963093707,1.629999999999999
510.0,bike_003,bike_004,motorcycle,motorcycle,12.929882,77.676331,12.92964,77.676403,11.31,3.43,7.81716361520538,7.880000000000001
510.0,bike_003,bike_005,motorcycle,motorcycle,12.929882,77.676331,12.927131,77.676437,11.31,14.71,12.667879382715453,3.4000000000000004
510.0,bike_003,car_006,motorcycle,car,12.929882,77.676331,12.92799,77.676551,11.31,16.07,24.123788061119473,4.76
510.0,bike_003,car_007,motorcycle,car,12.929882,77.676331,12.925614,77.675365,11.31,16.19,105.0188195020857,4.880000000000001
510.0,bike_003,car_010,motorcycle,car,12.929882,77.676331,12.929544,77.676423,11.31,8.09,9.992110816152993,3.2200000000000006
510.0,bike_004,bike_005,motorcycle,motorcycle,12.92964,77.676403,12.927131,77.676437,3.43,14.71,6.106339093714636,11.280000000000001
510.0,bike_004,car_006,motorcycle,car,12.92964,77.676403,12.92799,77.676551,3.43,16.07,16.356169974438203,12.64
510.0,bike_004,car_007,motorcycle,car,12.92964,77.676403,12.925614,77.675365,3.43,16.19,112.76583560392689,12.760000000000002
510.0,bike_004,car_009,motorcycle,car,12.92964,77.676403,12.930078,77.677783,3.43,15.54,149.56067171579983,12.11
510.0,bike_004,car_010,motorcycle,car,12.92964,77.676403,12.929544,77.676423,3.43,8.09,2.175505644575299,4.66
510.0,bike_005,car_006,motorcycle,car,12.927131,77.676437,12.92799,77.676551,14.71,16.07,12.466889989870719,1.3599999999999994
510.0,bike_005,car_007,motorcycle,car,12.927131,77.676437,12.925614,77.675365,14.71,16.19,116.21750629192643,1.4800000000000004
510.0,bike_005,car_009,motorcycle,car,12.927131,77.676437,12.930078,77.677783,14.71,15.54,145.9862958585434,0.8299999999999983
510.0,bike_005,car_010,motorcycle,car,12.927131,77.676437,12.929544,77.676423,14.71,8.09,4.9226145374700225,6.620000000000001
510.0,car_002,car_003,car,car,12.930923,77.677887,12.929821,77.679244,4.64,15.61,147.08086597318282,10.969999999999999
510.0,car_002,car_004,car,car,12.930923,77.677887,12.930385,77.67858,4.64,7.55,75.11127273836351,2.91
510.0,car_002,car_005,car,car,12.930923,77.677887,12.930848,77.678081,4.64,4.6,21.02527363786393,0.040000000000000036
510.0,car_002,car_006,car,car,12.930923,77.677887,12.92799,77.676551,4.64,16.07,144.9018094338007,11.43
510.0,car_002,car_008,car,car,12.930923,77.677887,12.930774,77.678367,4.64,10.61,52.0208604272026,5.97
510.0,car_002,car_009,car,car,12.930923,77.677887,12.930078,77.677783,4.64,15.54,11.389704351212883,10.899999999999999
510.0,car_003,car_004,car,car,12.929821,77.679244,12.930385,77.67858,15.61,7.55,71.96961738199519,8.059999999999999
510.0,car_003,car_005,car,car,12.929821,77.679244,12.930848,77.678081,15.61,4.6,126.05627994226981,11.01
510.0,car_003,car_008,car,car,12.929821,77.679244,12.930774,77.678367,15.61,10.61,95.06318173404685,5.0
510.0,car_004,car_005,car,car,12.930385,77.67858,12.930848,77.678081,7.55,4.6,54.086698670806726,2.95
510.0,car_004,car_008,car,car,12.930385,77.67858,12.930774,77.678367,7.55,10.61,23.096266562505278,3.0599999999999996
510.0,car_004,car_009,car,car,12.930385,77.67858,12.930078,77.677783,7.55,15.54,86.37723758339915,7.989999999999999
510.0,car_005,car_008,car,car,12.930848,77.678081,12.930774,77.678367,4.6,10.61,30.99562116329314,6.01
510.0,car_005,car_009,car,car,12.930848,77.678081,12.930078,77.677783,4.6,15.54,32.330389030167694,10.94
510.0,car_006,car_007,car,car,12.92799,77.676551,12.925614,77.675365,16.07,16.19,128.61765898352832,0.120000000000001
510.0,car_006,car_009,car,car,12.92799,77.676551,12.930078,77.677783,16.07,15.54,133.58059328274658,0.5300000000000011
510.0,car_006,car_010,car,car,12.92799,77.676551,12.929544,77.676423,16.07,8.09,14.196179640002478,7.98
510.0,car_007,car_010,car,car,12.925614,77.675365,12.929544,77.676423,16.19,8.09,114.91576106562285,8.100000000000001
510.0,car_008,car_009,car,car,12.930774,77.678367,12.930078,77.677783,10.61,15.54,63.30558804908901,4.93
510.0,car_009,car_010,car,car,12.930078,77.677783,12.929544,77.676423,15.54,8.09,147.39441683777122,7.449999999999999
511.0,bike_001,car_002,motorcycle,car,12.930823,77.678224,12.930902,77.677919,3.95,4.28,33.05476475557734,0.33000000000000007
511.0,bike_001,car_003,motorcycle,car,12.930823,77.678224,12.929851,77.679387,3.95,15.9,126.05463617002547,11.95
511.0,bike_001,car_004,motorcycle,car,12.930823,77.678224,12.930391,77.678663,3.95,9.06,47.58410934415601,5.11
511.0,bike_001,car_005,motorcycle,car,12.930823,77.678224,12.930841,77.678131,3.95,5.49,10.078947196150878,1.54
511.0,bike_001,car_008,motorcycle,car,12.930823,77.678224,12.930833,77.678304,3.95,9.75,8.670031887531538,5.8
511.0,bike_001,car_009,motorcycle,car,12.930823,77.678224,12.930099,77.677923,3.95,15.42,32.65120763111003,11.469999999999999
511.0,bike_002,bus_001,motorcycle,bus,12.923103,77.670011,12.922904,77.669552,15.7,13.77,49.74724170193798,1.9299999999999997
511.0,bike_003,bike_004,motorcycle,motorcycle,12.929965,77.676354,12.929679,77.676387,9.85,4.63,3.6192079887301967,5.22
511.0,bike_003,bike_005,motorcycle,motorcycle,12.929965,77.676354,12.927269,77.676461,9.85,15.55,12.721967771386826,5.700000000000001
511.0,bike_003,car_006,motorcycle,car,12.929965,77.676354,12.92814,77.676552,9.85,16.54,21.748759498818533,6.6899999999999995
511.0,bike_003,car_007,motorcycle,car,12.929965,77.676354,12.925681,77.675498,9.85,16.27,93.14203099542362,6.42
511.0,bike_003,car_010,motorcycle,car,12.929965,77.676354,12.929583,77.676418,9.85,4.38,6.975544502987349,5.47
511.0,bike_004,bike_005,motorcycle,motorcycle,12.929679,77.676387,12.927269,77.676461,4.63,15.55,9.284034323672092,10.920000000000002
511.0,bike_004,car_006,motorcycle,car,12.929679,77.676387,12.92814,77.676552,4.63,16.54,18.12975126564252,11.91
511.0,bike_004,car_007,motorcycle,car,12.929679,77.676387,12.925681,77.675498,4.63,16.27,96.65862152997819,11.64
511.0,bike_004,car_010,motorcycle,car,12.929679,77.676387,12.929583,77.676418,4.63,4.38,3.3648069610478175,0.25
511.0,bike_005,car_006,motorcycle,car,12.927269,77.676461,12.92814,77.676552,15.55,16.54,10.00607345501089,0.9899999999999984
511.0,bike_005,car_007,motorcycle,car,12.927269,77.676461,12.925681,77.675498,15.55,16.27,104.41255982834755,0.7199999999999989
511.0,bike_005,car_010,motorcycle,car,12.927269,77.676461,12.929583,77.676418,15.55,4.38,6.4718391966828985,11.170000000000002
511.0,car_002,car_004,car,car,12.930902,77.677919,12.930391,77.678663,4.28,9.06,80.63725161459232,4.78
511.0,car_002,car_005,car,car,12.930902,77.677919,12.930841,77.678131,4.28,5.49,22.975827927212542,1.21
511.0,car_002,car_006,car,car,12.930902,77.677919,12.92814,77.676552,4.28,16.54,148.24651379625607,12.259999999999998
511.0,car_002,car_008,car,car,12.930902,77.677919,12.930833,77.678304,4.28,9.75,41.72463220699093,5.47
511.0,car_002,car_009,car,car,12.930902,77.677919,12.930099,77.677923,4.28,15.42,1.6175666775636772,11.14
511.0,car_003,car_004,car,car,12.929851,77.679387,12.930391,77.678663,15.9,9.06,78.47081261574816,6.84
511.0,car_003,car_005,car,car,12.929851,77.679387,12.930841,77.678131,15.9,5.49,136.13298139175325,10.41
511.0,car_003,car_008,car,car,12.929851,77.679387,12.930833,77.678304,15.9,9.75,117.38596262710645,6.15
511.0,car_004,car_005,car,car,12.930391,77.678663,12.930841,77.678131,9.06,5.49,57.66223042380055,3.5700000000000003
511.0,car_004,car_008,car,car,12.930391,77.678663,12.930833,77.678304,9.06,9.75,38.91615931120147,0.6899999999999995
511.0,car_004,car_009,car,car,12.930391,77.678663,12.930099,77.677923,9.06,15.42,80.19978353074536,6.359999999999999
511.0,car_005,car_008,car,car,12.930841,77.678131,12.930833,77.678304,5.49,9.75,18.748902738973378,4.26
511.0,car_005,car_009,car,car,12.930841,77.678131,12.930099,77.677923,5.49,15.42,22.58800676153839,9.93
511.0,car_006,car_007,car,car,12.92814,77.676552,12.925681,77.675498,16.54,16.27,114.32881949281692,0.2699999999999996
511.0,car_006,car_009,car,car,12.92814,77.676552,12.930099,77.677923,16.54,15.42,148.63194843031408,1.1199999999999992
511.0,car_006,car_010,car,car,12.92814,77.676552,12.929583,77.676418,16.54,4.38,14.789932862476617,12.16
511.0,car_007,car_010,car,car,12.925681,77.675498,12.929583,77.676418,16.27,4.38,99.99355186455344,11.89
511.0,car_008,car_009,car,car,12.930833,77.678304,12.930099,77.677923,9.75,15.42,41.31554750358574,5.67
512.0,bike_001,car_002,motorcycle,car,12.93081,77.678277,12.930886,77.677951,5.88,3.86,35.330596473459124,2.02
512.0,bike_001,car_003,motorcycle,car,12.93081,77.678277,12.929882,77.679535,5.88,16.36,136.34806809380612,10.48
512.0,bike_001,car_004,motorcycle,car,12.93081,77.678277,12.930335,77.678747,5.88,11.58,50.94470288837262,5.7
512.0,bike_001,car_005,motorcycle,car,12.93081,77.678277,12.930834,77.678178,5.88,5.12,10.729238938673305,0.7599999999999998
512.0,bike_001,car_008,motorcycle,car,12.93081,77.678277,12.930845,77.678255,5.88,5.5,2.3852201658934926,0.3799999999999999
512.0,bike_001,car_009,motorcycle,car,12.93081,77.678277,12.930144,77.678064,5.88,16.16,23.120091613456218,10.280000000000001
512.0,bike_002,bus_001,motorcycle,bus,12.92316,77.670129,12.922937,77.669677,14.23,13.89,48.98899575475945,0.33999999999999986
512.0,bike_003,bike_004,motorcycle,motorcycle,12.929998,77.676444,12.929727,77.676369,10.87,5.73,8.145163549272583,5.139999999999999
512.0,bike_003,bike_005,motorcycle,motorcycle,12.929998,77.676444,12.927415,77.676489,10.87,16.4,6.993802309950383,5.529999999999999
512.0,bike_003,car_006,motorcycle,car,12.929998,77.676444,12.928287,77.676549,10.87,16.26,11.854045660798322,5.390000000000002
512.0,bike_003,car_007,motorcycle,car,12.929998,77.676444,12.925746,77.675629,10.87,15.88,88.71140561991945,5.010000000000002
512.0,bike_003,car_010,motorcycle,car,12.929998,77.676444,12.929623,77.67641,10.87,4.48,3.7559516735658205,6.389999999999999
512.0,bike_004,bike_005,motorcycle,motorcycle,12.929727,77.676369,12.927415,77.676489,5.73,16.4,13.757401743532466,10.669999999999998
512.0,bike_004,car_006,motorcycle,car,12.929727,77.676369,12.928287,77.676549,5.73,16.26,19.70682565704729,10.530000000000001
512.0,bike_004,car_007,motorcycle,car,12.929727,77.676369,12.925746,77.675629,5.73,15.88,80.56987305733628,10.15
512.0,bike_004,car_010,motorcycle,car,12.929727,77.676369,12.929623,77.67641,5.73,4.48,4.4479823920402675,1.25
512.0,bike_005,car_006,motorcycle,car,12.927415,77.676489,12.928287,77.676549,16.4,16.26,6.719189891774392,0.13999999999999702
512.0,bike_005,car_007,motorcycle,car,12.927415,77.676489,12.925746,77.675629,16.4,15.88,93.26046072645325,0.5199999999999978
512.0,bike_005,car_010,motorcycle,car,12.927415,77.676489,12.929623,77.67641,16.4,4.48,9.574187734599814,11.919999999999998
512.0,car_002,car_004,car,car,12.930886,77.677951,12.930335,77.678747,3.86,11.58,86.27330367248013,7.720000000000001
512.0,car_002,car_005,car,car,12.930886,77.677951,12.930834,77.678178,3.86,5.12,24.60135768310825,1.2600000000000002
512.0,car_002,car_008,car,car,12.930886,77.677951,12.930845,77.678255,3.86,5.5,32.946129769887044,1.6400000000000001
512.0,car_002,car_009,car,car,12.930886,77.677951,12.930144,77.678064,3.86,16.16,12.330777123232586,12.3
512.0,car_003,car_004,car,car,12.929882,77.679535,12.930335,77.678747,16.36,11.58,85.40437140325989,4.779999999999999
512.0,car_003,car_005,car,car,12.929882,77.679535,12.930834,77.678178,16.36,5.12,147.07692932429265,11.239999999999998
512.0,car_003,car_008,car,car,12.929882,77.679535,12.930845,77.678255,16.36,5.5,138.73300975425428,10.86
512.0,car_004,car_005,car,car,12.930335,77.678747,12.930834,77.678178,11.58,5.12,61.673111213010046,6.46
512.0,car_004,car_008,car,car,12.930335,77.678747,12.930845,77.678255,11.58,5.5,53.32979887402294,6.08
512.0,car_004,car_009,car,car,12.930335,77.678747,12.930144,77.678064,11.58,16.16,74.02131448231464,4.58
512.0,car_005,car_008,car,car,12.930834,77.678178,12.930845,77.678255,5.12,5.5,8.344911706310057,0.3799999999999999
512.0,car_005,car_009,car,car,12.930834,77.678178,12.930144,77.678064,5.12,16.16,12.427139494479011,11.04
512.0,car_006,car_007,car,car,12.928287,77.676549,12.925746,77.675629,16.26,15.88,99.82851451272604,0.3800000000000008
512.0,car_006,car_010,car,car,12.928287,77.676549,12.929623,77.67641,16.26,4.48,15.285758254782122,11.780000000000001
512.0,car_007,car_010,car,car,12.925746,77.675629,12.929623,77.67641,15.88,4.48,84.97580830325488,11.4
512.0,car_008,car_009,car,car,12.930845,77.678255,12.930144,77.678064,5.5,16.16,20.744334899836936,10.66
513.0,bike_001,car_002,motorcycle,car,12.930797,77.678314,12.930869,77.677982,4.32,3.9,35.98081279800172,0.4200000000000004
513.0,bike_001,car_003,motorcycle,car,12.930797,77.678314,12.929912,77.679685,4.32,16.65,148.59250771391703,12.329999999999998
513.0,bike_001,car_004,motorcycle,car,12.930797,77.678314,12.930221,77.678789,4.32,13.41,51.490386865697175,9.09
513.0,bike_001,car_005,motorcycle,car,12.930797,77.678314,12.930822,77.678226,4.32,5.45,9.53713530403049,1.13
513.0,bike_001,car_008,motorcycle,car,12.930797,77.678314,12.930857,77.678208,4.32,5.3,11.488353651603582,0.9799999999999995
513.0,bike_001,car_009,motorcycle,car,12.930797,77.678314,12.930195,77.6782,4.32,15.77,12.409897847088496,11.45
513.0,bike_002,bus_001,motorcycle,bus,12.923214,77.670246,12.922994,77.66979,14.03,13.82,49.422431379474666,0.20999999999999908
513.0,bike_003,bike_004,motorcycle,motorcycle,12.93,77.676572,12.92979,77.676345,13.91,7.45,24.604621386934124,6.46
513.0,bike_003,bike_005,motorcycle,motorcycle,12.93,77.676572,12.927563,77.676518,13.91,16.64,7.524487638032574,2.7300000000000004
513.0,bike_003,car_006,motorcycle,car,12.93,77.676572,12.928436,77.676543,13.91,16.55,4.36929656818507,2.6400000000000006
513.0,bike_003,car_007,motorcycle,car,12.93,77.676572,12.925808,77.675758,13.91,15.61,88.5927195564274,1.6999999999999993
513.0,bike_003,car_010,motorcycle,car,12.93,77.676572,12.929673,77.676389,13.91,6.05,19.842877766649632,7.86
513.0,bike_004,bike_005,motorcycle,motorcycle,12.92979,77.676345,12.927563,77.676518,7.45,16.64,19.240756045887853,9.190000000000001
513.0,bike_004,car_006,motorcycle,car,12.92979,77.676345,12.928436,77.676543,7.45,16.55,21.61871584534523,9.100000000000001
513.0,bike_004,car_007,motorcycle,car,12.92979,77.676345,12.925808,77.675758,7.45,15.61,64.08463229877874,8.16
513.0,bike_004,car_010,motorcycle,car,12.92979,77.676345,12.929673,77.676389,7.45,6.05,4.773929559497923,1.4000000000000004
513.0,bike_005,car_006,motorcycle,car,12.927563,77.676518,12.928436,77.676543,16.64,16.55,3.195523043375405,0.08999999999999986
513.0,bike_005,car_007,motorcycle,car,12.927563,77.676518,12.925808,77.675758,16.64,15.61,82.43685394128715,1.0300000000000011
513.0,bike_005,car_010,motorcycle,car,12.927563,77.676518,12.929673,77.676389,16.64,6.05,14.567879958357778,10.59
513.0,car_002,car_004,car,car,12.930869,77.677982,12.930221,77.678789,3.9,13.41,87.46786778415745,9.51
513.0,car_002,car_005,car,car,12.930869,77.677982,12.930822,77.678226,3.9,5.45,26.44368646963534,1.5500000000000003
513.0,car_002,car_008,car,car,12.930869,77.677982,12.930857,77.678208,3.9,5.3,24.492786358526995,1.4
513.0,car_002,car_009,car,car,12.930869,77.677982,12.930195,77.6782,3.9,15.77,23.66198796617221,11.87
513.0,car_003,car_004,car,car,12.929912,77.679685,12.930221,77.678789,16.65,13.41,97.10626186835442,3.2399999999999984
513.0,car_004,car_005,car,car,12.930221,77.678789,12.930822,77.678226,13.41,5.45,61.02641867921049,7.96
513.0,car_004,car_008,car,car,12.930221,77.678789,12.930857,77.678208,13.41,5.3,62.97811829050794,8.11
513.0,car_004,car_009,car,car,12.930221,77.678789,12.930195,77.6782,13.41,15.77,63.833128385470225,2.3599999999999994
513.0,car_005,car_008,car,car,12.930822,77.678226,12.930857,77.678208,5.45,5.3,1.951934414103445,0.15000000000000036
513.0,car_005,car_009,car,car,12.930822,77.678226,12.930195,77.6782,5.45,15.77,3.069271749394583,10.32
513.0,car_006,car_007,car,car,12.928436,77.676543,12.925808,77.675758,16.55,15.61,85.22847700572426,0.9400000000000013
513.0,car_006,car_010,car,car,12.928436,77.676543,12.929673,77.676389,16.55,6.05,16.86165983493978,10.5
513.0,car_007,car_010,car,car,12.925808,77.675758,12.929673,77.676389,15.61,6.05,68.7956881332882,9.559999999999999
513.0,car_008,car_009,car,car,12.930857,77.678208,12.930195,77.6782,5.3,15.77,1.549931640822159,10.469999999999999
514.0,bike_001,car_002,motorcycle,car,12.930752,77.678345,12.930857,77.678017,6.08,4.06,35.547629103983496,2.0200000000000005
514.0,bike_001,car_004,motorcycle,car,12.930752,77.678345,12.930087,77.678837,6.08,15.7,53.336266138502175,9.62
514.0,bike_001,car_005,motorcycle,car,12.930752,77.678345,12.930814,77.67826,6.08,3.79,9.212673261538592,2.29
514.0,bike_001,car_008,motorcycle,car,12.930752,77.678345,12.930866,77.67816,6.08,5.35,20.050620682782622,0.7300000000000004
514.0,bike_001,car_009,motorcycle,car,12.930752,77.678345,12.930246,77.678317,6.08,13.97,3.1894460643943625,7.890000000000001
514.0,bike_002,bus_001,motorcycle,bus,12.923269,77.670376,12.92305,77.669901,15.34,13.51,51.4815212416455,1.83
514.0,bike_003,bike_004,motorcycle,motorcycle,12.930002,77.676725,12.929871,77.676332,16.6,9.03,42.592335865517185,7.570000000000002
