timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio
26.0,7,car,2169.01,6455.27,13.32,-0.83,-262859971_0,-262859971,9,0,1341.02,7.39,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.222,-150.0,-55.1,0.014,278.02,0.0
26.0,8,car,3618.85,8255.76,15.47,1.58,31281091#8_0,31281091#8,9,0,1057.61,9.0,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.111,-150.0,-55.29,0.058,69.51,0.0
27.0,0,car,1699.28,8610.08,12.12,-0.51,147561889#2_0,147561889#2,9,1,126.64,7.16,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.111,-150.0,26.72,177.593,0.21,0.9998
27.0,1,car,3822.18,7223.91,6.45,-0.01,:266272841_8_0,:266272841_8,9,0,489.47,0.64,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.222,-150.0,-13.96,1.136,4.26,0.0037
27.0,2,car,4419.37,13420.35,7.3,0.47,464465173#1_1,464465173#1,9,0,5239.49,6.32,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.222,-143.15,-52.94,0.003,4159.85,0.0
27.0,3,car,3350.19,7094.26,5.81,-0.12,237089972#2_0,237089972#2,9,0,489.47,0.64,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.111,-150.0,-37.39,0.026,152.16,0.0
27.0,4,motorcycle,1822.88,8637.66,4.96,-0.87,:cluster_10091779114_3870459129_8_0,:cluster_10091779114_3870459129_8,9,1,126.64,7.16,0,safety,1,1,CH1_5.86GHz_V2V,0.222,-150.0,29.09,96.643,0.77,0.9999
27.0,5,car,4285.36,6886.87,7.44,0.95,:1488556150_4_0,:1488556150_4,9,0,572.83,0.99,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.111,-150.0,-56.68,0.058,69.51,0.0
27.0,6,bus,5652.01,8029.03,6.28,0.88,-156678397#2_0,-156678397#2,9,0,1781.08,1.16,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.222,-150.0,-38.83,0.002,2118.94,0.0
27.0,7,car,2165.54,6442.37,13.36,0.03,-262859971_0,-262859971,9,0,1352.17,7.55,0,safety,1,2,CH2_5.88GHz_EMERG,0.222,-139.06,-39.19,0.002,1382.9,0.0
27.0,8,car,3613.57,8243.19,13.62,-1.85,31281091#8_0,31281091#8,9,0,1040.41,7.17,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.222,-142.03,-34.04,0.006,704.1,0.0
28.0,0,car,1711.11,8606.83,12.27,0.15,147561889#2_0,147561889#2,10,1,120.95,6.95,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.1,-150.0,-4.43,177.514,0.22,0.0952
28.0,1,car,3827.6,7225.96,6.12,-0.33,-794634830#4_0,-794634830#4,10,0,495.32,0.04,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.2,-138.74,-29.84,0.03,401.66,0.0
28.0,2,car,4419.0,13427.53,7.18,-0.12,464465173#1_1,464465173#1,10,0,1357.23,4.73,0,infotainment,5,1,CH1_5.86GHz_V2V,0.2,-150.0,-43.58,0.001,27727.88,0.0
28.0,3,car,3348.53,7100.11,6.08,0.27,237089972#2_0,237089972#2,10,0,495.32,0.04,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.1,-150.0,-31.47,0.021,194.79,0.0
28.0,4,motorcycle,1827.22,8640.72,5.32,0.36,147561889#7_0,147561889#7,10,1,120.95,6.95,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.2,-140.46,27.1,180.131,0.62,0.9998
28.0,5,car,4278.09,6887.4,7.3,-0.15,640876756#5_0,640876756#5,10,0,563.53,1.18,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.2,-150.0,-32.2,0.087,46.6,0.0
28.0,6,bus,5651.7,8036.31,7.28,1.0,-156678397#2_0,-156678397#2,10,0,1790.75,0.02,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.2,-137.62,-50.21,0.001,27727.88,0.0
28.0,7,car,2161.9,6428.85,14.01,0.65,-262859971_0,-262859971,10,0,1363.33,7.93,0,safety,1,1,CH1_5.86GHz_V2V,0.2,-150.0,-36.98,0.003,830.24,0.0
28.0,8,car,3609.77,8234.13,9.83,-3.79,31281091#8_0,31281091#8,10,0,1031.43,3.71,0,safety,1,2,CH2_5.88GHz_EMERG,0.2,-145.64,-30.36,0.013,181.54,0.0
28.0,9,car,3864.53,12188.73,2.45,0.0,31231520#3_0,31231520#3,10,0,1357.23,4.73,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.2,-150.0,-55.6,0.014,832.42,0.0
29.0,0,car,1722.6,8603.68,11.91,-0.36,147561889#2_0,147561889#2,10,1,118.96,3.74,0,safety,1,1,CH1_5.86GHz_V2V,0.2,-146.01,24.44,81.252,0.63,0.9996
29.0,1,car,3836.21,7225.82,8.61,2.49,-794634830#4_0,-794634830#4,10,0,503.81,2.18,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.2,-150.0,-34.77,0.01,1247.72,0.0
29.0,2,car,4418.58,13435.47,7.96,0.78,464465173#1_1,464465173#1,10,0,1362.63,5.65,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.2,-150.0,-43.93,0.003,1386.97,0.0
29.0,3,car,3346.78,7106.3,6.43,0.35,237089972#2_0,237089972#2,10,0,503.81,2.18,0,safety,1,2,CH2_5.88GHz_EMERG,0.2,-150.0,-27.29,0.027,89.76,0.0
29.0,4,motorcycle,1834.12,8645.09,8.17,2.85,147561889#7_0,147561889#7,10,1,118.96,3.74,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.2,-147.84,2.74,152.504,0.63,0.5641
29.0,5,car,4268.26,6887.43,9.84,2.54,640876756#5_0,640876756#5,10,0,548.79,1.23,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.1,-150.0,-60.0,0.058,69.47,0.0
29.0,6,bus,5651.38,8043.82,7.52,0.23,-156678397#2_0,-156678397#2,10,0,1802.85,2.32,0,safety,1,3,CH3_5.90GHz_V2I,0.1,-150.0,-45.53,0.003,831.97,0.0
29.0,7,car,2158.47,6416.09,13.21,-0.79,-262859971_0,-262859971,10,0,1374.22,6.78,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.2,-145.88,-56.15,0.014,832.42,0.0
29.0,8,car,3607.7,8229.22,5.33,-4.5,31281091#8_0,31281091#8,10,0,1029.09,3.28,0,safety,1,1,CH1_5.86GHz_V2V,0.2,-143.99,-25.4,0.042,58.31,0.0
29.0,9,car,3863.76,12190.91,2.31,-0.14,31231520#3_0,31231520#3,10,0,1362.63,5.65,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.2,-150.0,-46.31,0.001,2773.33,0.0
30.0,0,car,1734.11,8600.7,11.9,-0.01,:1607769870_6_0,:1607769870_6,10,1,119.77,1.45,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.2,-147.81,28.48,94.619,1.02,0.9999
30.0,1,car,3847.0,7225.64,10.79,2.17,-794634830#4_0,-794634830#4,10,0,514.52,5.23,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.2,-150.0,-13.07,1.389,3.48,0.0051
30.0,2,car,4418.21,13442.74,7.27,-0.69,464465173#1_1,464465173#1,10,0,1368.11,5.86,0,safety,1,1,CH1_5.86GHz_V2V,0.2,-150.0,-41.15,0.001,1664.24,0.0
30.0,3,car,3345.27,7111.65,5.56,-0.87,237089972#2_0,237089972#2,10,0,514.52,5.23,0,safety,1,2,CH2_5.88GHz_EMERG,0.2,-134.64,-15.43,0.407,6.49,0.0022
30.0,4,motorcycle,1842.95,8650.68,10.45,2.28,147561889#7_0,147561889#7,10,1,119.77,1.45,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.1,-150.0,12.61,426.641,0.16,0.9762
30.0,5,car,4256.55,6887.46,11.71,1.87,640876756#5_0,640876756#5,10,0,531.13,0.92,0,safety,1,3,CH3_5.90GHz_V2I,0.2,-145.92,-21.43,0.207,12.19,0.0002
30.0,6,bus,5650.8,8047.79,4.02,-3.5,:266316218_6_0,:266316218_6,10,0,1813.92,7.69,0,safety,1,1,CH1_5.86GHz_V2V,0.2,-150.0,-29.45,0.016,147.29,0.0
30.0,7,car,2156.08,6407.2,9.21,-4.01,-262859971_0,-262859971,10,0,1382.18,3.65,0,infotainment,5,3,CH3_5.90GHz_V2I,0.2,-135.66,-40.71,0.003,13864.24,0.0
30.0,8,car,3609.05,8227.15,2.84,-2.49,:10153868987_10_0,:10153868987_10,10,0,1029.39,7.95,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.1,-150.0,-60.0,0.058,69.47,0.0
30.0,9,car,3863.29,12192.23,1.41,-0.91,31231520#3_0,31231520#3,10,0,1368.11,5.86,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.2,-150.0,-42.9,0.003,4159.7,0.0
31.0,0,car,1746.81,8597.62,13.07,1.17,147561889#3_0,147561889#3,11,1,121.55,1.32,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.182,-150.0,31.14,206.908,0.52,1.0
31.0,1,car,3859.95,7225.43,12.95,2.17,-794634830#4_0,-794634830#4,11,0,510.6,0.88,0,safety,1,1,CH1_5.86GHz_V2V,0.182,-128.69,-25.65,0.039,61.65,0.0
31.0,10,car,7786.52,8925.25,4.7,0.0,-36962042#4_0,-36962042#4,11,0,2310.06,0.48,1,safety,1,2,CH2_5.88GHz_EMERG,0.182,-143.02,-48.67,0.001,1664.14,0.0
31.0,2,car,4417.58,13449.62,6.91,-0.36,:cluster_3726063804_736014390_3_0,:cluster_3726063804_736014390_3,11,0,1373.22,5.65,0,infotainment,5,5,CH5_28GHz_mmWave,0.182,-150.0,-51.88,0.014,2773.23,0.0
31.0,3,car,3344.15,7116.51,5.0,-0.55,:2450399406_4_0,:2450399406_4,11,0,527.17,7.95,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.182,-150.0,-27.52,0.255,16.17,0.0
31.0,4,motorcycle,1852.98,8656.8,11.75,1.3,:1837005168_7_0,:1837005168_7,11,1,121.55,1.32,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.091,-150.0,-9.35,63.4,0.19,0.0185
31.0,5,car,4242.72,6887.5,13.83,2.12,640876756#5_0,640876756#5,11,0,510.6,0.88,0,safety,1,3,CH3_5.90GHz_V2I,0.182,-138.97,-26.92,0.059,41.5,0.0
31.0,6,bus,5647.93,8051.87,5.18,1.16,:266316218_16_0,:266316218_16,11,0,1824.93,8.65,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-148.69,-54.23,0.001,2773.23,0.0
31.0,7,car,2154.66,6401.92,5.46,-3.75,-262859971_0,-262859971,11,0,1387.63,0.46,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.182,-134.88,-31.06,0.023,177.35,0.0
31.0,8,car,3611.26,8229.43,3.41,0.57,-31281091#8_0,-31281091#8,11,0,1034.34,9.54,0,safety,1,1,CH1_5.86GHz_V2V,0.182,-130.64,-28.39,0.021,115.49,0.0
31.0,9,car,3862.87,12193.42,1.26,-0.15,31231520#3_0,31231520#3,11,0,1373.22,5.65,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.182,-139.74,-39.03,0.004,1110.55,0.0
32.0,0,car,1757.94,8597.51,11.89,-1.18,147561889#3_0,147561889#3,11,1,119.61,4.3,0,safety,1,1,CH1_5.86GHz_V2V,0.273,-149.3,28.18,93.649,1.14,0.9999
32.0,1,car,3874.4,7225.19,14.45,1.49,:266272840_6_0,:266272840_6,11,0,488.12,1.36,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.091,-150.0,-48.42,0.014,831.94,0.0
32.0,10,car,7783.12,8925.04,3.41,-1.29,-36962042#4_0,-36962042#4,11,0,2311.81,2.85,1,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.182,-138.7,-44.02,0.003,1386.87,0.0
32.0,2,car,4415.95,13453.47,4.26,-2.66,:cluster_3726063804_736014390_3_0,:cluster_3726063804_736014390_3,11,0,1375.12,2.92,0,safety,1,2,CH2_5.88GHz_EMERG,0.182,-150.0,-39.53,0.002,1492.97,0.0
32.0,3,car,3346.7,7120.97,5.57,0.57,:2450399406_4_0,:2450399406_4,11,0,537.89,8.88,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.091,-150.0,-60.0,0.058,208.08,0.0
32.0,4,motorcycle,1859.5,8660.69,7.59,-4.16,559448742_0,559448742,11,1,119.61,4.3,0,safety,1,3,CH3_5.90GHz_V2I,0.182,-134.09,23.38,155.475,0.51,0.9994
32.0,5,car,4226.91,6887.55,15.81,1.98,640876756#5_0,640876756#5,11,0,488.12,1.36,0,safety,1,1,CH1_5.86GHz_V2V,0.273,-142.64,-29.67,0.016,155.52,0.0
32.0,6,bus,5641.96,8053.33,6.26,1.08,-90843343#1_0,-90843343#1,11,0,1833.41,9.55,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.182,-144.58,-36.78,0.006,6598.57,0.0
32.0,7,car,2152.06,6396.47,6.16,0.71,:2685122667_0_0,:2685122667_0,11,0,1397.16,0.59,0,safety,1,2,CH2_5.88GHz_EMERG,0.182,-150.0,-43.58,0.001,1664.14,0.0
32.0,8,car,3613.35,8234.39,5.38,1.97,-31281091#8_0,-31281091#8,11,0,1042.42,9.07,0,safety,1,3,CH3_5.90GHz_V2I,0.182,-143.52,-31.25,0.022,111.53,0.0
32.0,9,car,3862.42,12194.68,1.34,0.08,31231520#3_0,31231520#3,11,0,1375.12,2.92,0,safety,1,1,CH1_5.86GHz_V2V,0.273,-150.0,-32.04,0.009,267.34,0.0
33.0,0,car,1768.95,8604.5,13.05,1.15,:1607769873_7_0,:1607769873_7,11,1,110.44,9.18,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.182,-143.85,28.4,188.716,0.52,0.9999
33.0,1,car,3890.3,7224.92,15.91,1.46,-794634830#2_0,-794634830#2,11,0,465.2,0.35,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.182,-145.41,-24.97,0.092,44.06,0.0001
33.0,10,car,7778.86,8924.78,4.27,0.86,-36962042#4_0,-36962042#4,11,0,2314.32,2.73,1,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.182,-144.37,-53.88,0.003,4159.59,0.0
33.0,2,car,4410.85,13455.09,5.59,1.34,-1201026023#1_0,-1201026023#1,11,0,1373.41,4.03,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.182,-150.0,-52.4,0.014,277.77,0.0
33.0,3,car,3350.88,7122.36,4.41,-1.16,60194989#9_0,60194989#9,11,0,549.08,11.5,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.091,-150.0,-60.0,0.058,69.44,0.0
33.0,4,motorcycle,1862.85,8662.63,3.87,-3.72,559448742_0,559448742,11,1,110.44,9.18,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.182,-150.0,31.49,104.613,0.53,1.0
33.0,5,car,4210.65,6887.6,16.26,0.45,640876756#5_0,640876756#5,11,0,465.2,0.35,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-150.0,-16.09,0.35,11.92,0.0018
33.0,6,bus,5634.96,8053.12,7.0,0.74,-90843343#1_0,-90843343#1,11,0,1840.41,9.26,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.182,-146.05,-50.19,0.003,1386.87,0.0
33.0,7,car,2146.21,6395.72,6.18,0.01,262857970#8_0,262857970#8,11,0,1406.85,1.77,0,safety,1,1,CH1_5.86GHz_V2V,0.182,-144.42,-45.12,0.001,1664.14,0.0
33.0,8,car,3616.31,8241.46,7.66,2.28,-31281091#8_0,-31281091#8,11,0,1052.82,8.25,0,infotainment,5,5,CH5_28GHz_mmWave,0.182,-150.0,-47.83,0.014,2773.23,0.0
33.0,9,car,3861.91,12196.15,1.56,0.22,31231520#3_0,31231520#3,11,0,1373.41,4.03,0,safety,1,2,CH2_5.88GHz_EMERG,0.182,-150.0,-43.6,0.001,1664.14,0.0
34.0,0,car,1779.36,8611.0,12.26,-0.78,147561889#4_0,147561889#4,12,1,101.75,8.42,0,infotainment,5,5,CH5_28GHz_mmWave,0.167,-150.0,9.28,324.229,0.54,0.9273
34.0,1,car,3906.81,7224.64,16.51,0.6,-794634830#2_0,-794634830#2,12,0,443.07,0.32,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.167,-138.84,-60.0,0.058,208.37,0.0
34.0,10,car,7774.79,8924.53,4.08,-0.19,-36962042#4_0,-36962042#4,12,0,2317.94,3.91,1,safety,1,1,CH1_5.86GHz_V2V,0.167,-138.99,-41.07,0.001,1664.06,0.0
34.0,11,car,2339.03,7048.3,4.54,0.0,694563668#7_0,694563668#7,12,0,681.02,3.5,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-125.38,-32.47,0.016,245.42,0.0
34.0,2,car,4403.32,13454.49,7.55,1.95,-1201026023#1_0,-1201026023#1,12,0,1368.81,6.11,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-150.0,-34.81,0.005,504.04,0.0
34.0,3,car,3356.73,7123.94,6.06,1.65,60194989#9_0,60194989#9,12,0,559.22,10.45,0,infotainment,5,6,CH6_140GHz_6G_THz,0.167,-141.24,-52.96,0.058,693.6,0.0
34.0,4,motorcycle,1865.49,8665.18,3.84,-0.03,:1837005170_2_0,:1837005170_2,12,1,101.75,8.42,0,safety,1,3,CH3_5.90GHz_V2I,0.167,-150.0,25.54,169.771,0.43,0.9997
34.0,5,car,4194.46,6887.64,16.19,-0.07,640876756#5_0,640876756#5,12,0,443.07,0.32,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.167,-150.0,-40.47,0.014,277.69,0.0
34.0,6,bus,5626.98,8052.88,7.99,0.99,-90843343#1_0,-90843343#1,12,0,1846.59,8.2,0,safety,1,1,CH1_5.86GHz_V2V,0.167,-146.27,-40.72,0.001,1664.06,0.0
34.0,7,car,2138.37,6397.51,8.04,1.86,262857970#8_0,262857970#8,12,0,681.02,3.5,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-150.0,-29.63,0.016,153.19,0.0
34.0,8,car,3620.16,8250.63,9.95,2.28,-31281091#8_0,-31281091#8,12,0,1065.28,6.56,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.167,-136.04,-39.18,0.003,3447.86,0.0
34.0,9,car,3861.42,12197.51,1.44,-0.12,31231520#3_0,31231520#3,12,0,1368.81,6.11,0,safety,1,3,CH3_5.90GHz_V2I,0.167,-143.1,-36.52,0.006,373.39,0.0
35.0,0,car,1789.52,8617.29,11.95,-0.31,:3870459135_6_0,:3870459135_6,12,1,91.35,6.51,0,safety,1,1,CH1_5.86GHz_V2V,0.167,-145.19,31.26,103.841,0.44,1.0
35.0,1,car,3923.18,7224.36,16.37,-0.14,:266272839_6_0,:266272839_6,12,0,422.68,0.64,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-150.0,-31.99,0.018,219.76,0.0
35.0,10,car,7770.48,8924.27,4.31,0.24,-36962042#4_0,-36962042#4,12,0,2322.05,4.44,1,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.167,-150.0,-31.56,0.101,40.15,0.0
35.0,11,car,2339.4,7052.18,3.9,-0.64,694563668#7_0,694563668#7,12,0,685.63,5.81,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.167,-145.67,-59.21,0.058,69.74,0.0
35.0,2,car,4394.0,13453.74,9.36,1.81,-1201026023#1_0,-1201026023#1,12,0,1362.97,7.34,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.167,-150.0,-43.61,0.003,4159.51,0.0
35.0,3,car,3364.68,7126.09,8.24,2.18,60194989#9_0,60194989#9,12,0,567.08,8.13,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.167,-150.0,-27.51,0.256,47.3,0.0
35.0,4,motorcycle,1863.95,8670.25,5.44,1.59,:1837005170_2_0,:1837005170_2,12,1,91.35,6.51,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-147.07,37.77,125.488,0.44,1.0
35.0,5,car,4178.74,6887.69,15.73,-0.46,640876756#5_0,640876756#5,12,0,422.68,0.64,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.167,-150.0,-26.95,0.029,1374.97,0.0
35.0,6,bus,5618.24,8052.62,8.75,0.76,-90843343#1_0,-90843343#1,12,0,1851.82,6.98,0,safety,1,3,CH3_5.90GHz_V2I,0.167,-145.32,-46.99,0.003,832.24,0.0
35.0,7,car,2128.9,6399.66,9.71,1.67,262857970#8_0,262857970#8,12,0,685.63,5.81,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.167,-144.58,-60.0,0.058,208.37,0.0
35.0,8,car,3624.53,8261.02,11.27,1.32,-31281091#8_0,-31281091#8,12,0,1078.82,5.1,0,infotainment,5,3,CH3_5.90GHz_V2I,0.167,-140.16,-32.19,0.017,2294.43,0.0
35.0,9,car,3860.75,12199.42,2.02,0.58,31231520#3_0,31231520#3,12,0,1362.97,7.34,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.167,-150.0,-30.45,0.013,308.35,0.0
36.0,0,car,1799.99,8623.77,12.31,0.35,147561889#5_0,147561889#5,12,1,79.65,6.74,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-146.68,34.66,230.316,0.43,1.0
36.0,1,car,3938.86,7224.1,15.69,-0.69,-794634830#1_0,-794634830#1,12,0,403.79,0.81,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.167,-150.0,-38.14,0.022,181.07,0.0
36.0,10,car,7766.54,8924.03,3.96,-0.36,-36962042#4_0,-36962042#4,12,0,2325.53,3.74,1,infotainment,5,5,CH5_28GHz_mmWave,0.167,-150.0,-35.91,0.037,1082.56,0.0
36.0,11,car,2337.78,7054.53,3.28,-0.62,:6521888694_11_0,:6521888694_11,12,0,688.18,5.62,0,infotainment,5,6,CH6_140GHz_6G_THz,0.167,-150.0,-60.0,0.058,693.6,0.0
36.0,2,car,4382.21,13452.79,11.82,2.47,-1201026023#1_0,-1201026023#1,12,0,1356.02,9.82,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.167,-150.0,-60.0,0.058,69.74,0.0
36.0,3,car,3374.44,7128.72,10.1,1.86,60194989#9_0,60194989#9,12,0,572.42,5.59,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.167,-139.21,-15.97,0.72,5.97,0.0019
36.0,4,motorcycle,1861.0,8674.97,5.57,0.13,464465166#2_0,464465166#2,12,1,79.65,6.74,0,safety,1,1,CH1_5.86GHz_V2V,0.167,-146.59,36.61,121.623,0.44,1.0
36.0,5,car,4162.24,6887.73,16.5,0.78,640876756#6_0,640876756#6,12,0,403.79,0.81,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-138.6,-25.69,0.039,62.23,0.0
36.0,6,bus,5610.54,8052.38,7.7,-1.05,-90843343#1_0,-90843343#1,12,0,1858.49,8.8,0,safety,1,3,CH3_5.90GHz_V2I,0.167,-150.0,-37.43,0.005,460.84,0.0
36.0,7,car,2120.22,6401.64,8.9,-0.81,262857970#8_0,262857970#8,12,0,688.18,5.62,0,safety,1,1,CH1_5.86GHz_V2V,0.167,-139.57,-26.87,0.03,81.39,0.0
36.0,8,car,3629.53,8272.94,12.93,1.66,-31281091#8_0,-31281091#8,12,0,1093.5,2.76,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-136.16,-43.3,0.001,1664.06,0.0
36.0,9,car,3860.11,12201.31,2.0,-0.03,:347261870_3_0,:347261870_3,12,0,1356.02,9.82,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-150.0,-38.9,0.004,1077.55,0.0
37.0,0,car,1810.78,8630.46,12.7,0.39,:cluster_10091779114_3870459129_13_0,:cluster_10091779114_3870459129_13,13,1,68.51,6.02,0,infotainment,5,6,CH6_140GHz_6G_THz,0.154,-150.0,-3.6,209.084,0.55,0.1235
37.0,1,car,3954.69,7223.83,15.82,0.14,-794634830#1_0,-794634830#1,13,0,388.52,3.23,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.154,-104.95,-16.04,0.71,5.99,0.0018
37.0,10,car,7761.97,8923.75,4.58,0.62,-36962042#4_0,-36962042#4,13,0,2325.24,0.27,1,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.154,-150.0,-38.67,0.02,204.66,0.0
37.0,11,car,2336.21,7052.5,2.76,-0.52,-694563668#7_0,-694563668#7,13,0,684.1,2.65,0,safety,1,1,CH1_5.86GHz_V2V,0.231,-149.37,-33.38,0.007,362.91,0.0
37.0,12,car,3746.25,8272.31,13.81,0.0,-123624220#7_0,-123624220#7,13,1,112.08,1.03,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.154,-149.16,-5.52,142.752,0.38,0.0671
37.0,2,car,4368.01,13451.65,14.25,2.43,-1201026023#1_0,-1201026023#1,13,0,1346.0,10.25,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.154,-150.0,-38.39,0.002,1914.98,0.0
37.0,3,car,3386.7,7132.04,12.7,2.6,60194989#9_0,60194989#9,13,0,575.36,3.12,0,safety,1,2,CH2_5.88GHz_EMERG,0.154,-150.0,-19.41,0.164,14.97,0.0004
37.0,4,motorcycle,1857.44,8680.62,6.68,1.12,464465166#2_0,464465166#2,13,1,68.51,6.02,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.154,-150.0,30.76,204.408,0.37,1.0
37.0,5,car,4149.65,6887.77,12.59,-3.91,640876756#6_0,640876756#6,13,0,388.52,3.23,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.154,-113.8,-9.53,3.046,1.67,0.0173
37.0,6,bus,5606.23,8052.25,4.31,-3.39,-90843343#1_0,-90843343#1,13,0,1847.66,11.51,0,infotainment,5,1,CH1_5.86GHz_V2V,0.231,-145.65,-46.75,0.001,27728.08,0.0
37.0,7,car,2116.15,6404.76,5.41,-3.49,:2685144870_4_0,:2685144870_4,13,0,684.1,2.65,0,safety,1,3,CH3_5.90GHz_V2I,0.154,-138.59,-15.58,0.788,3.4,0.0021
37.0,8,car,3635.1,8286.69,14.84,1.91,-31281091#7_0,-31281091#7,13,1,112.08,1.03,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.154,-150.0,14.71,493.56,0.36,0.9885
37.0,9,car,3860.02,12205.19,4.0,2.0,:347261870_3_0,:347261870_3,13,0,1346.0,10.25,0,safety,1,1,CH1_5.86GHz_V2V,0.231,-149.06,-29.24,0.017,140.56,0.0
38.0,0,car,1821.7,8637.25,12.86,0.16,:cluster_10091779114_3870459129_13_0,:cluster_10091779114_3870459129_13,13,1,58.83,5.73,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.154,-144.39,30.94,205.595,0.41,1.0
38.0,1,car,3971.35,7223.54,16.66,0.84,-794634830#1_0,-794634830#1,13,0,375.66,6.89,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.154,-136.23,-28.08,0.224,53.91,0.0
38.0,10,car,7758.53,8923.19,3.49,-1.09,:cluster_429781781_590698314_6_0,:cluster_429781781_590698314_6,13,0,2326.3,2.0,1,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.154,-150.0,-46.9,0.003,1386.73,0.0
