timestamp,vehicle_id,vehicle_type,application,selected_channel,confidence,spatial_attention,temporal_attention,freq_attention,app_attention,throughput_mbps,latency_ms,pdr,sinr_db,reward
231.0,70,car,cooperative_awareness,1,0.175,0.23,0.239,0.266,0.265,127.534,0.73,1.0,38.39,0.8703
231.0,71,truck,cooperative_awareness,3,0.173,0.243,0.251,0.278,0.229,0.033,130.26,0.0,-29.43,-0.3849
231.0,72,motorcycle,cooperative_awareness,3,0.175,0.237,0.251,0.267,0.245,1.545,11.18,0.006,-12.59,-0.1174
231.0,73,car,cooperative_awareness,3,0.174,0.243,0.242,0.269,0.247,0.004,960.86,0.0,-38.37,-0.3878
231.0,74,car,cooperative_awareness,3,0.175,0.256,0.234,0.266,0.244,19.605,8.79,0.3226,-0.12,0.0786
231.0,75,car,cooperative_awareness,1,0.178,0.256,0.207,0.245,0.292,3.235,1.94,0.0574,-6.0,-0.0149
231.0,76,bus,cooperative_awareness,3,0.172,0.263,0.226,0.28,0.231,0.205,28.08,0.0003,-21.46,-0.2006
231.0,8,car,cooperative_awareness,3,0.176,0.236,0.244,0.261,0.26,0.288,22.47,0.0005,-19.98,-0.1883
231.0,9,car,cooperative_awareness,3,0.175,0.252,0.252,0.272,0.224,253.23,8.61,1.0,38.11,1.0449
232.0,0,car,cooperative_awareness,3,0.174,0.233,0.248,0.276,0.244,1.655,8.82,0.0067,-12.29,-0.1048
232.0,1,car,cooperative_awareness,3,0.178,0.274,0.237,0.273,0.216,0.003,1392.77,0.0,-58.93,-0.4211
232.0,10,car,cooperative_awareness,1,0.175,0.234,0.236,0.27,0.259,0.004,947.97,0.0,-35.33,-0.366
232.0,11,car,cooperative_awareness,3,0.173,0.246,0.247,0.283,0.224,40.164,6.5,0.7274,4.8,0.3187
232.0,13,car,cooperative_awareness,3,0.175,0.244,0.245,0.271,0.24,1.305,9.47,0.0046,-13.35,-0.1142
232.0,14,car,cooperative_awareness,3,0.174,0.249,0.252,0.279,0.221,7.032,6.97,0.0656,-5.59,-0.0691
232.0,15,car,cooperative_awareness,3,0.174,0.236,0.248,0.274,0.243,0.003,1392.77,0.0,-46.9,-0.3826
232.0,16,car,cooperative_awareness,3,0.171,0.248,0.235,0.288,0.229,266.529,6.42,1.0,40.12,1.0505
232.0,17,car,cooperative_awareness,3,0.175,0.248,0.244,0.269,0.238,134.245,6.43,0.9983,20.16,0.7971
232.0,18,motorcycle,cooperative_awareness,3,0.174,0.247,0.253,0.279,0.221,0.173,29.46,0.0002,-22.2,-0.2034
232.0,19,car,cooperative_awareness,3,0.177,0.278,0.227,0.276,0.219,0.003,1392.77,0.0,-60.0,-0.4326
232.0,20,motorcycle,cooperative_awareness,3,0.174,0.244,0.253,0.281,0.223,33.959,6.52,0.6292,3.51,0.2453
232.0,21,motorcycle,cooperative_awareness,3,0.175,0.248,0.243,0.27,0.239,1.136,9.92,0.0037,-13.96,-0.1269
232.0,22,car,cooperative_awareness,3,0.179,0.266,0.233,0.265,0.235,2.088,8.32,0.0096,-11.25,-0.0959
232.0,23,car,cooperative_awareness,3,0.175,0.243,0.246,0.271,0.24,0.038,112.7,0.0,-28.84,-0.3767
232.0,24,truck,cooperative_awareness,3,0.174,0.236,0.242,0.277,0.245,0.101,45.84,0.0001,-24.53,-0.2484
232.0,25,car,cooperative_awareness,3,0.175,0.239,0.245,0.273,0.242,4.237,7.35,0.0292,-8.01,-0.0764
232.0,26,car,cooperative_awareness,3,0.175,0.276,0.205,0.275,0.244,0.003,1392.77,0.0,-60.0,-0.4326
232.0,27,car,cooperative_awareness,1,0.173,0.248,0.23,0.277,0.245,104.374,1.57,1.0,31.42,0.794
232.0,28,motorcycle,cooperative_awareness,1,0.172,0.237,0.23,0.282,0.25,0.191,22.52,0.0007,-18.76,-0.154
232.0,29,car,cooperative_awareness,1,0.183,0.231,0.228,0.252,0.289,0.745,6.91,0.0057,-12.76,-0.0894
232.0,3,car,cooperative_awareness,1,0.176,0.232,0.242,0.268,0.258,0.075,55.16,0.0002,-22.85,-0.2403
232.0,30,motorcycle,cooperative_awareness,3,0.173,0.257,0.24,0.281,0.223,147.456,6.43,0.9991,22.17,0.8445
232.0,31,motorcycle,cooperative_awareness,3,0.175,0.247,0.242,0.271,0.24,168.129,6.43,0.9997,25.29,0.9189
232.0,32,car,cooperative_awareness,1,0.182,0.236,0.21,0.258,0.296,0.045,89.72,0.0,-25.02,-0.3204
232.0,33,truck,cooperative_awareness,1,0.183,0.233,0.222,0.254,0.291,0.068,60.05,0.0001,-23.23,-0.252
232.0,34,car,cooperative_awareness,3,0.173,0.247,0.247,0.282,0.224,16.652,6.64,0.2543,-1.07,0.0815
232.0,35,car,cooperative_awareness,3,0.174,0.246,0.253,0.28,0.222,1.599,8.91,0.0063,-12.44,-0.1146
232.0,37,car,cooperative_awareness,3,0.172,0.256,0.237,0.283,0.225,26.16,6.56,0.473,1.69,0.1665
232.0,38,motorcycle,cooperative_awareness,3,0.175,0.253,0.25,0.277,0.22,0.25,22.43,0.0004,-20.61,-0.1847
232.0,39,car,cooperative_awareness,3,0.174,0.259,0.24,0.279,0.221,43.728,6.49,0.7732,5.5,0.3471
232.0,4,motorcycle,cooperative_awareness,3,0.175,0.242,0.245,0.272,0.241,1.669,8.8,0.0068,-12.25,-0.1041
232.0,40,motorcycle,cooperative_awareness,3,0.174,0.238,0.246,0.274,0.242,15.952,6.65,0.2384,-1.32,0.0299
232.0,41,car,cooperative_awareness,3,0.174,0.249,0.252,0.279,0.221,187.303,6.42,0.9999,28.19,0.9969
232.0,42,car,cooperative_awareness,3,0.174,0.238,0.246,0.274,0.243,13.034,6.71,0.1748,-2.43,0.0032
232.0,43,car,cooperative_awareness,3,0.174,0.238,0.246,0.274,0.242,8.126,6.9,0.0826,-4.88,-0.0564
232.0,44,car,cooperative_awareness,1,0.183,0.231,0.228,0.252,0.289,98.433,1.58,0.9999,29.63,0.7743
232.0,45,car,cooperative_awareness,1,0.183,0.237,0.213,0.256,0.294,18.173,1.76,0.6698,4.02,0.2556
232.0,46,car,cooperative_awareness,3,0.175,0.248,0.242,0.27,0.239,0.952,10.6,0.0028,-14.74,-0.1301
232.0,47,car,cooperative_awareness,3,0.174,0.251,0.25,0.279,0.221,2.333,8.12,0.0114,-10.75,-0.0961
232.0,48,car,cooperative_awareness,1,0.182,0.229,0.223,0.255,0.293,0.039,105.38,0.0,-25.73,-0.3445
232.0,49,car,cooperative_awareness,3,0.175,0.246,0.245,0.27,0.239,167.011,6.43,0.9997,25.12,0.9254
232.0,5,car,cooperative_awareness,1,0.179,0.248,0.218,0.249,0.285,0.67,7.5,0.0048,-13.23,-0.0935
232.0,50,car,cooperative_awareness,6,0.175,0.256,0.248,0.277,0.219,0.058,69.32,0.0,-60.0,-0.2891
232.0,51,car,cooperative_awareness,2,0.183,0.23,0.228,0.252,0.289,0.107,37.24,0.0003,-21.26,-0.181
232.0,52,car,cooperative_awareness,1,0.182,0.218,0.232,0.256,0.294,0.73,7.02,0.0055,-12.85,-0.0902
232.0,53,truck,cooperative_awareness,3,0.175,0.248,0.239,0.272,0.241,94.756,6.45,0.9857,14.1,0.6352
232.0,54,car,cooperative_awareness,3,0.173,0.258,0.242,0.279,0.221,84.891,6.45,0.9756,12.54,0.5965
232.0,55,car,cooperative_awareness,1,0.175,0.238,0.21,0.282,0.27,0.08,51.66,0.0002,-22.56,-0.2318
232.0,56,car,cooperative_awareness,3,0.173,0.253,0.243,0.281,0.223,15.845,6.66,0.236,-1.36,0.0361
232.0,57,motorcycle,cooperative_awareness,1,0.173,0.242,0.233,0.279,0.247,1.197,4.88,0.0119,-10.63,-0.0712
232.0,58,car,cooperative_awareness,3,0.174,0.251,0.233,0.274,0.242,0.885,10.92,0.0025,-15.06,-0.1346
232.0,59,car,cooperative_awareness,3,0.175,0.249,0.242,0.27,0.239,2.8,7.83,0.0152,-9.92,-0.0913
232.0,6,bus,cooperative_awareness,1,0.182,0.222,0.226,0.257,0.295,127.77,1.57,1.0,38.46,0.8642
232.0,60,emergency,cooperative_awareness,3,0.179,0.267,0.242,0.267,0.224,0.636,12.69,0.0015,-16.52,-0.1426
232.0,61,car,cooperative_awareness,3,0.172,0.262,0.231,0.283,0.224,39.714,6.5,0.7211,4.71,0.3169
232.0,62,car,cooperative_awareness,3,0.175,0.248,0.243,0.27,0.239,5.901,7.08,0.0495,-6.44,-0.0485
232.0,63,motorcycle,cooperative_awareness,1,0.172,0.236,0.228,0.284,0.252,2.913,2.91,0.0485,-6.5,-0.0666
232.0,64,motorcycle,cooperative_awareness,3,0.172,0.261,0.225,0.287,0.227,0.23,23.8,0.0003,-20.97,-0.1843
232.0,65,motorcycle,cooperative_awareness,3,0.173,0.262,0.235,0.28,0.222,0.056,78.46,0.0,-27.15,-0.3252
232.0,66,car,cooperative_awareness,1,0.176,0.245,0.238,0.264,0.254,25.804,1.69,0.8508,6.97,0.3585
232.0,67,car,cooperative_awareness,3,0.175,0.256,0.248,0.277,0.219,0.055,78.84,0.0,-27.18,-0.3261
232.0,68,car,cooperative_awareness,1,0.183,0.233,0.225,0.252,0.289,20.161,1.73,0.7296,4.84,0.284
232.0,69,car,cooperative_awareness,1,0.175,0.237,0.224,0.275,0.264,0.098,42.28,0.0003,-21.66,-0.2085
232.0,7,car,cooperative_awareness,3,0.174,0.234,0.248,0.275,0.243,0.298,19.82,0.0005,-19.84,-0.1731
232.0,70,car,cooperative_awareness,1,0.175,0.227,0.238,0.273,0.262,10.845,1.9,0.3713,0.49,0.1075
232.0,71,truck,cooperative_awareness,1,0.182,0.218,0.227,0.259,0.297,0.043,95.36,0.0,-25.29,-0.333
232.0,72,motorcycle,cooperative_awareness,3,0.174,0.234,0.249,0.274,0.243,32.485,6.53,0.6023,3.19,0.2785
232.0,73,car,cooperative_awareness,1,0.175,0.235,0.237,0.27,0.259,0.003,1502.74,0.0,-37.34,-0.366
232.0,74,car,cooperative_awareness,1,0.183,0.235,0.221,0.253,0.291,12.859,1.85,0.4632,1.58,0.1547
232.0,75,car,cooperative_awareness,3,0.178,0.265,0.22,0.263,0.252,1.403,9.26,0.0052,-13.03,-0.115
232.0,76,bus,cooperative_awareness,1,0.173,0.254,0.217,0.281,0.248,0.044,93.36,0.0,-25.19,-0.3285
232.0,77,car,cooperative_awareness,3,0.174,0.241,0.24,0.275,0.244,0.94,10.66,0.0028,-14.8,-0.1323
232.0,8,car,cooperative_awareness,3,0.175,0.238,0.248,0.273,0.242,1.117,9.99,0.0036,-14.04,-0.1339
232.0,9,car,cooperative_awareness,3,0.175,0.243,0.245,0.272,0.24,53.901,6.48,0.8681,7.38,0.4266
233.0,0,car,cooperative_awareness,1,0.175,0.23,0.245,0.264,0.261,0.058,69.71,0.0001,-23.94,-0.2709
233.0,1,car,cooperative_awareness,3,0.179,0.25,0.221,0.243,0.286,0.003,1394.43,0.0,-51.82,-0.4242
233.0,10,car,cooperative_awareness,3,0.174,0.248,0.249,0.278,0.226,0.044,98.85,0.0,-28.16,-0.375
233.0,11,car,cooperative_awareness,3,0.174,0.241,0.243,0.27,0.246,33.693,8.19,0.6245,3.45,0.2503
233.0,13,car,cooperative_awareness,3,0.176,0.241,0.242,0.26,0.257,1.213,11.36,0.0041,-13.67,-0.1296
233.0,14,car,cooperative_awareness,3,0.175,0.251,0.253,0.273,0.223,29.746,8.2,0.549,2.56,0.2084
233.0,15,car,cooperative_awareness,1,0.182,0.222,0.232,0.251,0.295,0.001,2773.6,0.0,-41.39,-0.362
233.0,16,car,cooperative_awareness,1,0.175,0.238,0.229,0.269,0.265,8.003,1.36,0.2396,-1.3,0.0483
233.0,17,car,cooperative_awareness,1,0.176,0.245,0.241,0.259,0.255,78.409,0.92,0.9995,23.58,0.677
233.0,18,motorcycle,cooperative_awareness,3,0.175,0.244,0.245,0.268,0.244,0.046,95.66,0.0,-28.0,-0.3678
233.0,19,car,cooperative_awareness,3,0.176,0.282,0.221,0.274,0.223,0.003,1394.43,0.0,-60.0,-0.4366
233.0,20,motorcycle,cooperative_awareness,3,0.175,0.24,0.247,0.269,0.244,31.898,8.19,0.5913,3.06,0.2167
233.0,21,motorcycle,cooperative_awareness,3,0.176,0.25,0.244,0.265,0.241,2.668,9.57,0.0141,-10.14,-0.0964
233.0,22,car,cooperative_awareness,3,0.179,0.268,0.236,0.26,0.236,0.156,33.71,0.0002,-22.66,-0.2219
233.0,23,car,cooperative_awareness,3,0.175,0.251,0.252,0.274,0.223,0.003,1394.43,0.0,-44.76,-0.3866
233.0,24,truck,cooperative_awareness,3,0.174,0.238,0.245,0.271,0.247,0.064,71.05,0.0,-26.57,-0.3114
233.0,25,car,cooperative_awareness,3,0.175,0.241,0.247,0.268,0.244,4.774,8.91,0.0353,-7.45,-0.0751
233.0,26,car,cooperative_awareness,3,0.176,0.273,0.202,0.264,0.261,0.003,1394.43,0.0,-60.0,-0.4366
233.0,27,car,cooperative_awareness,3,0.173,0.255,0.242,0.277,0.226,191.407,8.09,0.9999,28.8,1.0129
233.0,28,motorcycle,cooperative_awareness,3,0.172,0.24,0.229,0.278,0.253,0.132,38.42,0.0001,-23.39,-0.23
233.0,29,car,cooperative_awareness,2,0.175,0.256,0.253,0.271,0.221,0.958,4.18,0.0084,-11.63,-0.0613
233.0,3,car,cooperative_awareness,3,0.174,0.245,0.254,0.276,0.225,0.01,395.85,0.0,-34.47,-0.3991
233.0,30,motorcycle,cooperative_awareness,3,0.174,0.256,0.226,0.272,0.247,164.195,8.09,0.9996,24.7,0.8989
233.0,31,motorcycle,cooperative_awareness,3,0.176,0.248,0.247,0.264,0.241,29.577,8.2,0.5455,2.52,0.2077
233.0,32,car,cooperative_awareness,1,0.182,0.237,0.211,0.253,0.298,1.292,3.96,0.0134,-10.28,-0.0628
233.0,33,truck,cooperative_awareness,3,0.175,0.251,0.24,0.266,0.242,0.349,19.54,0.0006,-19.15,-0.1702
233.0,34,car,cooperative_awareness,3,0.174,0.248,0.253,0.275,0.224,0.62,14.52,0.0015,-16.63,-0.148
233.0,35,car,cooperative_awareness,1,0.182,0.226,0.23,0.25,0.295,1.153,4.34,0.0112,-10.8,-0.0673
233.0,37,car,cooperative_awareness,1,0.173,0.254,0.223,0.274,0.249,136.692,0.89,1.0,41.15,0.8963
233.0,38,motorcycle,cooperative_awareness,3,0.176,0.249,0.244,0.266,0.242,1.244,11.28,0.0043,-13.56,-0.1289
233.0,39,car,cooperative_awareness,3,0.175,0.253,0.241,0.265,0.242,14.782,8.34,0.2124,-1.74,0.0126
233.0,4,motorcycle,cooperative_awareness,3,0.175,0.25,0.254,0.273,0.223,1.201,11.4,0.0041,-13.72,-0.1268
233.0,40,motorcycle,cooperative_awareness,3,0.175,0.24,0.247,0.269,0.244,79.01,8.12,0.9665,11.6,0.536
233.0,41,car,cooperative_awareness,1,0.182,0.228,0.23,0.249,0.293,125.249,0.9,1.0,37.7,0.8619
233.0,42,car,cooperative_awareness,1,0.176,0.234,0.243,0.263,0.259,123.166,0.9,1.0,37.08,0.8526
233.0,43,car,cooperative_awareness,3,0.175,0.24,0.248,0.268,0.244,72.748,8.12,0.9528,10.59,0.5189
233.0,44,car,cooperative_awareness,1,0.183,0.233,0.228,0.247,0.291,82.293,0.91,0.9997,24.76,0.7027
233.0,45,car,cooperative_awareness,3,0.175,0.255,0.234,0.268,0.243,12.815,8.38,0.1703,-2.52,-0.0115
233.0,46,car,cooperative_awareness,1,0.182,0.234,0.228,0.247,0.291,0.845,5.6,0.0069,-12.2,-0.0799
233.0,47,car,cooperative_awareness,3,0.175,0.253,0.253,0.273,0.222,0.196,28.49,0.0003,-21.67,-0.2074
233.0,48,car,cooperative_awareness,3,0.175,0.247,0.242,0.267,0.243,0.013,327.75,0.0,-33.63,-0.3866
233.0,49,car,cooperative_awareness,3,0.175,0.249,0.244,0.265,0.241,2.985,9.41,0.0168,-9.63,-0.1263
233.0,5,car,cooperative_awareness,3,0.178,0.265,0.221,0.258,0.255,322.387,8.08,1.0,48.52,1.0437
233.0,50,car,cooperative_awareness,3,0.176,0.252,0.244,0.264,0.24,0.139,36.78,0.0002,-23.15,-0.2255
233.0,51,car,cooperative_awareness,1,0.182,0.232,0.229,0.247,0.292,0.067,60.28,0.0001,-23.3,-0.2488
233.0,52,car,cooperative_awareness,3,0.175,0.236,0.249,0.27,0.246,0.358,19.25,0.0006,-19.04,-0.1697
233.0,53,truck,cooperative_awareness,3,0.175,0.251,0.24,0.267,0.243,176.326,8.09,0.9998,26.53,0.9458
233.0,54,car,cooperative_awareness,1,0.183,0.235,0.227,0.247,0.291,79.114,0.91,0.9995,23.8,0.6844
233.0,55,car,cooperative_awareness,1,0.172,0.245,0.216,0.282,0.257,0.019,210.56,0.0,-28.78,-0.3558
233.0,56,car,cooperative_awareness,3,0.175,0.247,0.245,0.266,0.242,246.872,8.08,1.0,37.16,1.04
233.0,57,motorcycle,cooperative_awareness,3,0.173,0.245,0.229,0.275,0.25,3.795,9.12,0.0245,-8.52,-0.0796
233.0,58,car,cooperative_awareness,3,0.175,0.253,0.235,0.268,0.244,1.175,11.47,0.0039,-13.81,-0.1302
233.0,59,car,cooperative_awareness,3,0.176,0.25,0.244,0.264,0.241,0.701,13.77,0.0018,-16.09,-0.1486
233.0,6,bus,cooperative_awareness,1,0.182,0.223,0.227,0.252,0.297,12.238,1.19,0.4353,1.26,0.1425
233.0,60,emergency,cooperative_awareness,3,0.179,0.269,0.243,0.262,0.226,0.306,21.14,0.0005,-19.72,-0.1793
233.0,61,car,cooperative_awareness,1,0.176,0.252,0.222,0.265,0.262,112.013,0.9,1.0,33.72,0.8222
233.0,62,car,cooperative_awareness,3,0.176,0.25,0.244,0.265,0.241,0.209,27.16,0.0003,-21.37,-0.1971
233.0,63,motorcycle,cooperative_awareness,3,0.171,0.244,0.237,0.286,0.233,11.256,8.42,0.1389,-3.21,-0.0288
233.0,64,motorcycle,cooperative_awareness,3,0.173,0.255,0.225,0.272,0.248,0.838,12.84,0.0023,-15.31,-0.1356
233.0,65,motorcycle,cooperative_awareness,3,0.175,0.256,0.237,0.266,0.242,0.161,32.91,0.0002,-22.52,-0.2145
233.0,66,car,cooperative_awareness,3,0.175,0.252,0.243,0.264,0.241,17.257,8.3,0.2681,-0.87,0.0496
233.0,67,car,cooperative_awareness,3,0.176,0.246,0.24,0.259,0.256,0.393,18.25,0.0007,-18.63,-0.1649
233.0,68,car,cooperative_awareness,3,0.175,0.258,0.25,0.271,0.221,27.915,8.21,0.511,2.13,0.1829
233.0,69,car,cooperative_awareness,3,0.173,0.244,0.231,0.275,0.251,0.026,159.76,0.0,-30.39,-0.3866
233.0,7,car,cooperative_awareness,3,0.175,0.236,0.249,0.27,0.246,0.053,83.15,0.0,-27.33,-0.3417
233.0,70,car,cooperative_awareness,3,0.174,0.234,0.243,0.274,0.249,16.32,8.31,0.2467,-1.19,0.0348
233.0,71,truck,cooperative_awareness,4,0.173,0.242,0.252,0.279,0.227,0.068,59.08,0.0,-26.29,-0.2501
233.0,72,motorcycle,cooperative_awareness,3,0.174,0.243,0.256,0.276,0.225,2.408,9.73,0.012,-10.6,-0.1007
233.0,73,car,cooperative_awareness,3,0.173,0.248,0.249,0.277,0.226,0.004,914.25,0.0,-38.15,-0.3866
233.0,74,car,cooperative_awareness,3,0.175,0.255,0.233,0.268,0.244,12.437,8.39,0.1625,-2.69,-0.014
233.0,75,car,cooperative_awareness,3,0.179,0.271,0.23,0.261,0.238,3.123,9.35,0.018,-9.42,-0.0959
233.0,76,bus,cooperative_awareness,1,0.182,0.237,0.206,0.255,0.301,0.007,584.4,0.0,-33.23,-0.362
233.0,77,car,cooperative_awareness,1,0.175,0.238,0.237,0.264,0.261,0.429,10.19,0.0024,-15.2,-0.1063
233.0,8,car,cooperative_awareness,3,0.174,0.247,0.254,0.275,0.224,6.209,8.71,0.0537,-6.2,-0.0575
233.0,9,car,cooperative_awareness,3,0.175,0.251,0.253,0.273,0.223,11.792,8.41,0.1494,-2.97,-0.0201
234.0,0,car,cooperative_awareness,3,0.174,0.239,0.256,0.281,0.224,0.598,13.09,0.0014,-16.79,-0.1405
234.0,1,car,cooperative_awareness,3,0.18,0.26,0.235,0.257,0.249,0.009,475.41,0.0,-35.29,-0.4178
234.0,10,car,cooperative_awareness,1,0.175,0.235,0.236,0.269,0.26,0.002,1709.04,0.0,-37.89,-0.3666
234.0,11,car,cooperative_awareness,1,0.176,0.236,0.236,0.269,0.26,116.398,1.7,1.0,35.04,0.8291
234.0,13,car,cooperative_awareness,6,0.183,0.229,0.228,0.252,0.292,0.058,69.32,0.0,-53.59,-0.2891
234.0,14,car,cooperative_awareness,1,0.176,0.238,0.242,0.264,0.256,104.833,1.71,1.0,31.55,0.7944
234.0,15,car,cooperative_awareness,1,0.182,0.22,0.232,0.254,0.294,0.015,274.19,0.0,-29.92,-0.3662
234.0,16,car,cooperative_awareness,3,0.172,0.247,0.242,0.284,0.227,255.693,6.42,1.0,38.48,1.0504
234.0,17,car,cooperative_awareness,1,0.183,0.234,0.223,0.252,0.291,99.438,1.71,0.9999,29.93,0.7741
234.0,18,motorcycle,cooperative_awareness,3,0.174,0.242,0.244,0.272,0.242,0.086,53.09,0.0001,-25.27,-0.2649
234.0,19,car,cooperative_awareness,3,0.175,0.284,0.212,0.28,0.224,0.003,1392.77,0.0,-60.0,-0.4326
234.0,20,motorcycle,cooperative_awareness,3,0.175,0.238,0.249,0.271,0.242,5.12,7.18,0.0395,-7.12,-0.1034
234.0,21,motorcycle,cooperative_awareness,3,0.175,0.248,0.244,0.269,0.24,0.245,22.76,0.0004,-20.7,-0.1865
234.0,22,car,cooperative_awareness,3,0.178,0.273,0.241,0.27,0.216,0.008,514.61,0.0,-35.64,-0.3826
234.0,23,car,cooperative_awareness,3,0.175,0.243,0.245,0.27,0.241,0.019,212.28,0.0,-31.72,-0.3826
234.0,24,truck,cooperative_awareness,3,0.174,0.236,0.243,0.275,0.245,0.041,104.24,0.0,-28.48,-0.3749
234.0,25,car,cooperative_awareness,3,0.174,0.246,0.252,0.279,0.223,221.235,6.42,1.0,33.3,1.0529
234.0,26,car,cooperative_awareness,3,0.175,0.271,0.201,0.268,0.259,0.003,1392.77,0.0,-60.0,-0.4326
234.0,27,car,cooperative_awareness,3,0.173,0.252,0.245,0.279,0.223,184.393,6.42,0.9999,27.75,0.9961
234.0,28,motorcycle,cooperative_awareness,1,0.172,0.24,0.225,0.283,0.252,0.054,75.83,0.0001,-24.26,-0.2894
234.0,29,car,cooperative_awareness,3,0.175,0.256,0.249,0.275,0.22,9.47,6.83,0.1055,-4.11,-0.003
234.0,3,car,cooperative_awareness,3,0.174,0.244,0.253,0.28,0.224,6.098,7.06,0.0522,-6.28,-0.0451
234.0,30,motorcycle,cooperative_awareness,3,0.172,0.262,0.227,0.284,0.227,182.265,6.43,0.9999,27.43,0.9789
234.0,31,motorcycle,cooperative_awareness,3,0.174,0.254,0.249,0.276,0.221,12.088,6.73,0.1554,-2.84,-0.0046
234.0,32,car,cooperative_awareness,1,0.173,0.254,0.223,0.276,0.246,1.54,4.27,0.0176,-9.48,-0.0618
234.0,33,truck,cooperative_awareness,3,0.175,0.25,0.238,0.27,0.241,0.361,17.5,0.0006,-19.0,-0.1642
234.0,34,car,cooperative_awareness,1,0.182,0.224,0.231,0.253,0.293,1.631,4.12,0.0193,-9.22,-0.0593
234.0,35,car,cooperative_awareness,3,0.175,0.24,0.247,0.271,0.242,1.772,8.66,0.0074,-11.98,-0.1026
234.0,37,car,cooperative_awareness,1,0.176,0.249,0.212,0.274,0.265,120.374,1.7,1.0,36.24,0.8411
234.0,38,motorcycle,cooperative_awareness,3,0.175,0.254,0.251,0.275,0.22,0.089,51.19,0.0001,-25.09,-0.2708
234.0,39,car,cooperative_awareness,3,0.175,0.25,0.243,0.268,0.239,14.094,6.69,0.1974,-2.01,0.0115
234.0,4,motorcycle,cooperative_awareness,3,0.175,0.243,0.244,0.271,0.242,7.047,6.97,0.0658,-5.58,-0.0322
234.0,40,motorcycle,cooperative_awareness,3,0.175,0.238,0.247,0.272,0.243,7.999,6.9,0.0806,-4.96,-0.069
234.0,41,car,cooperative_awareness,1,0.176,0.238,0.24,0.265,0.256,122.957,1.7,1.0,37.01,0.8488
234.0,42,car,cooperative_awareness,3,0.174,0.238,0.247,0.272,0.243,9.265,6.83,0.1019,-4.22,-0.0539
234.0,43,car,cooperative_awareness,3,0.174,0.239,0.247,0.272,0.243,239.798,6.42,1.0,36.09,1.052
234.0,44,car,cooperative_awareness,3,0.175,0.249,0.243,0.268,0.24,209.466,6.42,1.0,31.52,1.0507
234.0,45,car,cooperative_awareness,3,0.175,0.252,0.238,0.27,0.241,37.659,6.51,0.6907,4.29,0.2906
234.0,46,car,cooperative_awareness,1,0.176,0.244,0.239,0.263,0.254,5.215,2.43,0.1231,-3.61,0.0152
234.0,47,car,cooperative_awareness,1,0.183,0.229,0.228,0.252,0.291,4.287,2.6,0.09,-4.61,-0.0005
234.0,48,car,cooperative_awareness,1,0.182,0.229,0.225,0.253,0.293,0.006,648.33,0.0,-33.68,-0.3666
234.0,49,car,cooperative_awareness,3,0.175,0.248,0.243,0.269,0.24,15.324,6.66,0.2244,-1.54,0.0363
234.0,5,car,cooperative_awareness,3,0.176,0.273,0.215,0.271,0.242,283.451,6.42,1.0,42.66,1.0498
234.0,50,car,cooperative_awareness,1,0.183,0.233,0.228,0.25,0.289,0.002,1799.13,0.0,-38.12,-0.3666
234.0,51,car,cooperative_awareness,3,0.175,0.248,0.243,0.269,0.24,0.052,82.86,0.0,-27.41,-0.3365
234.0,52,car,cooperative_awareness,3,0.173,0.24,0.254,0.281,0.225,0.376,17.04,0.0007,-18.82,-0.1632
234.0,53,truck,cooperative_awareness,3,0.175,0.249,0.239,0.271,0.242,165.734,6.43,0.9997,24.93,0.9115
234.0,54,car,cooperative_awareness,3,0.175,0.249,0.245,0.267,0.239,178.44,6.43,0.9998,26.85,0.9648
234.0,55,car,cooperative_awareness,1,0.175,0.239,0.21,0.28,0.271,0.145,29.28,0.0005,-19.96,-0.1765
234.0,56,car,cooperative_awareness,3,0.174,0.252,0.25,0.277,0.221,243.675,6.42,1.0,36.68,1.0545
234.0,57,motorcycle,cooperative_awareness,1,0.173,0.246,0.221,0.282,0.251,0.511,9.49,0.0032,-14.43,-0.1051
234.0,58,car,cooperative_awareness,3,0.174,0.258,0.24,0.279,0.223,7.832,6.91,0.0779,-5.06,-0.0323
234.0,59,car,cooperative_awareness,1,0.176,0.246,0.232,0.265,0.257,0.279,16.03,0.0012,-17.1,-0.133
234.0,6,bus,cooperative_awareness,1,0.182,0.222,0.226,0.256,0.296,117.057,1.7,1.0,35.24,0.8311
234.0,60,emergency,cooperative_awareness,3,0.179,0.268,0.242,0.266,0.225,0.422,15.89,0.0008,-18.32,-0.1567
234.0,61,car,cooperative_awareness,3,0.174,0.255,0.228,0.273,0.244,4.121,7.37,0.028,-8.14,-0.1069
234.0,62,car,cooperative_awareness,3,0.175,0.255,0.25,0.275,0.22,1.628,8.86,0.0065,-12.36,-0.105
234.0,63,motorcycle,cooperative_awareness,1,0.172,0.236,0.231,0.281,0.251,5.851,2.35,0.1476,-3.01,-0.0088
234.0,64,motorcycle,cooperative_awareness,3,0.173,0.252,0.229,0.274,0.245,0.11,42.63,0.0001,-24.16,-0.2383
234.0,65,motorcycle,cooperative_awareness,3,0.175,0.253,0.241,0.268,0.239,0.138,35.49,0.0001,-23.21,-0.2192
234.0,66,car,cooperative_awareness,3,0.175,0.25,0.244,0.267,0.239,239.081,6.42,1.0,35.98,1.0473
234.0,67,car,cooperative_awareness,1,0.182,0.233,0.227,0.25,0.29,0.124,33.89,0.0004,-20.63,-0.1871
