timestamp,vehicle_id,channel,sinr_db,interference_dbm,latency_ms,deadline_ms,pdr,reward
50.0,14,1,-9.92,-147.46,5.41,50.0,0.0152,-0.0715
50.0,15,1,-42.85,-136.72,2775.27,50.0,0.0,-0.3706
50.0,16,3,-13.8,-116.93,8.59,50.0,0.004,-0.1106
50.0,2,3,-20.51,-129.48,20.87,50.0,0.0004,-0.1728
50.0,3,1,-24.71,-125.95,84.65,50.0,0.0001,-0.3133
50.0,4,3,-17.61,-133.2,13.26,50.0,0.001,-0.1421
50.0,5,3,-12.03,-102.08,7.47,50.0,0.0073,-0.1023
50.0,6,3,-11.29,-110.27,7.13,50.0,0.0094,-0.0906
50.0,7,1,-11.02,-121.28,6.19,50.0,0.0104,-0.0811
50.0,8,3,-15.7,-123.07,10.41,50.0,0.002,-0.1257
50.0,9,3,-16.44,-130.77,11.37,50.0,0.0016,-0.1318
51.0,0,3,-22.9,-126.89,35.87,50.0,0.0002,-0.224
51.0,1,3,-22.35,-107.74,32.68,50.0,0.0002,-0.2164
51.0,10,3,-38.57,-131.69,1005.12,50.0,0.0,-0.3882
51.0,11,3,-18.57,-118.94,18.81,50.0,0.0007,-0.1673
51.0,12,1,-26.3,-139.29,119.0,50.0,0.0,-0.3402
51.0,13,3,-30.94,-120.48,180.8,50.0,0.0,-0.3882
51.0,14,1,-1.81,-150.0,1.02,50.0,0.2087,0.0751
51.0,15,3,-33.69,-116.78,332.83,50.0,0.0,-0.3882
51.0,16,3,-20.65,-124.52,24.93,50.0,0.0004,-0.1905
51.0,2,3,-43.78,-129.37,1395.14,50.0,0.0,-0.3882
51.0,3,3,-30.96,-108.56,181.72,50.0,0.0,-0.3892
51.0,4,6,-50.71,-150.0,69.37,50.0,0.0,-0.2915
51.0,5,3,-3.88,-100.96,9.18,50.0,0.1133,-0.0131
51.0,6,1,-14.03,-135.76,7.62,50.0,0.0036,-0.0912
51.0,7,3,-23.25,-111.06,38.13,50.0,0.0001,-0.2303
51.0,8,3,-17.42,-124.41,16.49,50.0,0.0011,-0.1564
51.0,9,3,-10.17,-133.23,10.28,50.0,0.0139,-0.0969
52.0,0,1,-9.99,-121.47,5.18,50.0,0.0148,-0.0704
52.0,1,3,-14.0,-104.31,9.16,50.0,0.0037,-0.1183
52.0,10,3,-42.4,-137.03,1391.97,50.0,0.0,-0.3805
52.0,11,1,-24.98,-131.15,89.65,50.0,0.0,-0.3235
52.0,12,3,-15.11,-126.44,10.17,50.0,0.0025,-0.1229
52.0,13,3,-31.22,-130.54,189.3,50.0,0.0,-0.3805
52.0,14,1,-23.9,-141.88,70.48,50.0,0.0001,-0.2797
52.0,15,1,-27.85,-124.88,171.39,50.0,0.0,-0.3586
52.0,16,3,-20.83,-104.29,22.45,50.0,0.0003,-0.1829
52.0,17,1,-32.27,-127.35,469.88,50.0,0.0,-0.3694
52.0,2,3,-39.62,-130.87,1276.04,50.0,0.0,-0.3805
52.0,3,1,-32.52,-131.99,497.91,50.0,0.0,-0.3694
52.0,4,3,-14.5,-129.57,9.58,50.0,0.0031,-0.1181
52.0,5,3,-11.92,-99.8,7.83,50.0,0.0076,-0.105
52.0,6,3,-19.74,-104.7,18.73,50.0,0.0005,-0.1694
52.0,7,3,-28.59,-131.46,105.92,50.0,0.0,-0.3734
52.0,8,1,-14.29,-134.97,9.86,50.0,0.0033,-0.1079
52.0,9,3,-14.6,-126.6,9.67,50.0,0.003,-0.1189
53.0,0,3,-15.37,-128.24,12.67,50.0,0.0023,-0.135
53.0,1,3,-15.44,-104.17,12.74,50.0,0.0022,-0.1397
53.0,10,3,-47.81,-130.92,1394.2,50.0,0.0,-0.3861
53.0,11,3,-31.21,-125.97,190.88,50.0,0.0,-0.386
53.0,12,3,-30.49,-109.83,163.09,50.0,0.0,-0.3861
53.0,13,3,-38.13,-130.07,908.35,50.0,0.0,-0.3861
53.0,14,1,-9.76,-141.96,3.92,50.0,0.0161,-0.0606
53.0,15,1,-34.13,-123.67,719.5,50.0,0.0,-0.3639
53.0,16,1,-15.29,-136.26,10.68,50.0,0.0023,-0.1096
53.0,17,3,-24.93,-115.27,51.08,50.0,0.0001,-0.2626
53.0,2,3,-26.56,-127.41,70.72,50.0,0.0,-0.3101
53.0,3,3,-15.61,-116.66,12.95,50.0,0.0021,-0.137
53.0,4,3,-10.56,-111.75,9.47,50.0,0.0122,-0.0963
53.0,5,3,-9.87,-96.84,9.24,50.0,0.0155,-0.0994
53.0,6,3,-16.95,-127.25,14.76,50.0,0.0013,-0.1482
53.0,7,1,-12.99,-135.86,6.81,50.0,0.0052,-0.0885
53.0,8,1,-15.5,-130.13,11.13,50.0,0.0022,-0.1117
53.0,9,3,-21.23,-132.81,26.31,50.0,0.0003,-0.1941
54.0,0,3,-17.84,-115.7,13.13,50.0,0.001,-0.1415
54.0,1,1,-2.39,-115.32,3.57,50.0,0.1768,0.0403
54.0,10,3,-36.82,-137.52,670.64,50.0,0.0,-0.3778
54.0,11,3,-24.85,-109.7,47.04,50.0,0.0001,-0.246
54.0,12,1,-16.65,-116.45,15.91,50.0,0.0015,-0.1358
54.0,13,1,-43.09,-126.32,2775.69,50.0,0.0,-0.3722
54.0,14,1,-21.55,-127.71,42.69,50.0,0.0003,-0.2149
54.0,15,3,-43.53,-127.81,1391.0,50.0,0.0,-0.3778
54.0,16,1,-22.69,-129.23,54.65,50.0,0.0002,-0.2446
54.0,17,3,-31.6,-120.27,205.1,50.0,0.0,-0.3777
54.0,2,1,-34.46,-137.27,778.15,50.0,0.0,-0.3722
54.0,3,1,-24.95,-123.21,89.87,50.0,0.0,-0.3266
54.0,4,3,-16.43,-106.56,10.79,50.0,0.0016,-0.1315
54.0,5,3,-6.0,-125.23,5.25,50.0,0.0573,-0.0289
54.0,6,3,-17.4,-127.8,12.32,50.0,0.0011,-0.1375
54.0,7,3,-8.85,-113.38,5.76,50.0,0.0219,-0.0653
54.0,8,1,-20.97,-121.64,37.75,50.0,0.0003,-0.2021
54.0,9,3,-15.54,-141.6,9.66,50.0,0.0022,-0.1217
55.0,0,3,-7.79,-115.01,6.89,50.0,0.0315,-0.06
55.0,1,3,-4.25,-107.6,6.42,50.0,0.1008,-0.0045
55.0,10,1,-30.64,-140.12,323.21,50.0,0.0,-0.3684
55.0,11,3,-21.69,-116.66,26.52,50.0,0.0003,-0.1924
55.0,12,3,-8.12,-121.91,6.95,50.0,0.0281,-0.0639
55.0,13,3,-39.07,-127.5,1125.63,50.0,0.0,-0.3816
55.0,14,1,-20.4,-121.82,32.59,50.0,0.0004,-0.185
55.0,15,1,-26.32,-131.0,120.96,50.0,0.0,-0.3499
55.0,16,3,-19.93,-120.36,19.68,50.0,0.0005,-0.1696
55.0,17,3,-28.76,-116.47,110.25,50.0,0.0,-0.3753
55.0,18,3,-47.06,-128.21,1392.35,50.0,0.0,-0.3816
55.0,2,3,-36.33,-142.26,602.15,50.0,0.0,-0.3816
55.0,3,1,-20.79,-132.44,35.46,50.0,0.0003,-0.1928
55.0,4,3,-18.64,-118.05,16.19,50.0,0.0007,-0.1558
55.0,5,3,-0.39,-103.56,6.2,50.0,0.3023,0.1115
55.0,6,1,-22.07,-136.3,46.85,50.0,0.0002,-0.2221
55.0,7,3,-11.85,-104.51,8.18,50.0,0.0078,-0.1029
55.0,8,1,-22.5,-132.27,51.45,50.0,0.0002,-0.2335
55.0,9,1,-20.89,-106.57,36.2,50.0,0.0003,-0.1972
56.0,0,1,-20.35,-126.78,30.83,50.0,0.0004,-0.1734
56.0,1,3,-18.45,-104.01,19.12,50.0,0.0008,-0.1727
56.0,10,3,-44.48,-130.77,1395.72,50.0,0.0,-0.3894
56.0,11,3,-31.24,-120.96,193.75,50.0,0.0,-0.3894
56.0,12,1,-14.19,-134.81,8.08,50.0,0.0034,-0.0949
56.0,13,3,-33.51,-124.23,320.73,50.0,0.0,-0.3894
56.0,14,3,-18.99,-112.78,20.4,50.0,0.0006,-0.1739
56.0,15,1,-37.83,-140.78,1684.01,50.0,0.0,-0.3605
56.0,16,3,-17.8,-119.31,17.78,50.0,0.001,-0.1622
56.0,17,3,-35.03,-117.68,451.06,50.0,0.0,-0.3894
56.0,18,3,-41.31,-127.24,1395.72,50.0,0.0,-0.3894
56.0,2,3,-33.42,-125.81,313.9,50.0,0.0,-0.3894
56.0,3,3,-20.14,-109.38,23.74,50.0,0.0004,-0.1871
56.0,4,3,-22.0,-117.71,31.4,50.0,0.0002,-0.2116
56.0,5,3,-0.02,-104.3,9.55,50.0,0.3305,0.1128
56.0,6,3,-15.65,-119.66,14.51,50.0,0.0021,-0.1437
56.0,7,1,-10.73,-139.84,4.09,50.0,0.0115,-0.0648
56.0,8,3,-16.89,-121.01,16.2,50.0,0.0013,-0.1541
56.0,9,3,-13.57,-101.09,12.57,50.0,0.0043,-0.1336
57.0,0,3,-22.47,-112.09,31.6,50.0,0.0002,-0.2092
57.0,1,3,-8.37,-110.73,8.04,50.0,0.0259,-0.0713
57.0,10,1,-47.43,-144.89,2773.77,50.0,0.0,-0.3631
57.0,11,1,-27.66,-104.69,162.89,50.0,0.0,-0.3552
57.0,12,1,-23.43,-135.36,62.32,50.0,0.0001,-0.2547
57.0,13,3,-30.07,-123.96,147.85,50.0,0.0,-0.3841
57.0,14,3,-7.88,-121.09,7.94,50.0,0.0305,-0.0657
57.0,15,1,-34.61,-131.16,802.7,50.0,0.0,-0.3631
57.0,16,3,-23.78,-116.52,40.2,50.0,0.0001,-0.2331
57.0,17,2,-32.2,-150.0,460.44,50.0,0.0,-0.3526
57.0,18,3,-33.05,-128.51,287.22,50.0,0.0,-0.3842
57.0,2,3,-24.09,-126.11,42.65,50.0,0.0001,-0.2396
57.0,3,3,-24.22,-122.07,43.76,50.0,0.0001,-0.2425
57.0,4,3,-20.05,-122.5,21.13,50.0,0.0004,-0.1757
57.0,5,3,-3.48,-106.85,7.4,50.0,0.1283,0.0084
57.0,6,3,-11.1,-113.03,8.88,50.0,0.0101,-0.0974
57.0,7,1,-14.08,-117.82,8.28,50.0,0.0036,-0.0972
57.0,8,3,-12.44,-125.08,9.52,50.0,0.0063,-0.1084
57.0,9,3,-23.09,-114.95,35.3,50.0,0.0002,-0.2198
58.0,0,1,-27.73,-132.79,165.88,50.0,0.0,-0.3536
58.0,1,3,-6.49,-97.54,8.03,50.0,0.0488,-0.0578
58.0,10,1,-39.13,-140.9,2270.76,50.0,0.0,-0.365
58.0,11,1,-20.14,-135.15,30.13,50.0,0.0004,-0.1754
58.0,12,3,-21.87,-110.55,28.72,50.0,0.0002,-0.2012
58.0,13,3,-41.95,-126.99,1393.72,50.0,0.0,-0.385
58.0,14,3,-16.6,-115.12,13.76,50.0,0.0015,-0.1431
58.0,15,1,-34.5,-119.73,783.14,50.0,0.0,-0.365
58.0,16,3,-11.5,-109.81,9.38,50.0,0.0088,-0.1024
58.0,17,3,-25.85,-128.15,60.8,50.0,0.0,-0.2856
58.0,18,3,-36.71,-121.37,656.71,50.0,0.0,-0.385
58.0,19,1,-27.79,-128.6,168.11,50.0,0.0,-0.3539
58.0,2,3,-29.39,-122.61,128.02,50.0,0.0,-0.3819
58.0,3,3,-30.37,-113.06,158.54,50.0,0.0,-0.3849
58.0,4,3,-32.86,-115.87,275.07,50.0,0.0,-0.385
58.0,6,3,-19.4,-117.09,19.5,50.0,0.0006,-0.1698
58.0,7,3,-19.07,-122.49,18.62,50.0,0.0006,-0.1663
58.0,8,1,-28.3,-125.99,188.89,50.0,0.0,-0.3564
58.0,9,3,-12.5,-117.45,9.89,50.0,0.0062,-0.1104
59.0,0,3,-18.49,-118.74,16.21,50.0,0.0008,-0.1559
59.0,1,3,-15.53,-88.4,11.36,50.0,0.0022,-0.1451
59.0,10,3,-39.2,-136.24,1160.37,50.0,0.0,-0.3825
59.0,11,1,-17.27,-133.5,16.29,50.0,0.0012,-0.1327
59.0,12,1,-16.74,-112.1,14.58,50.0,0.0014,-0.1265
59.0,13,1,-34.26,-133.89,741.53,50.0,0.0,-0.365
59.0,14,1,-21.01,-148.07,36.49,50.0,0.0003,-0.1926
59.0,15,3,-27.03,-123.51,76.42,50.0,0.0,-0.3203
59.0,16,4,-19.69,-150.0,13.01,50.0,0.0005,-0.1259
59.0,17,3,-28.66,-112.85,108.2,50.0,0.0,-0.3757
59.0,18,3,-30.09,-130.88,147.89,50.0,0.0,-0.3824
59.0,19,1,-27.11,-135.15,144.14,50.0,0.0,-0.3505
59.0,2,3,-33.86,-131.05,343.2,50.0,0.0,-0.3825
59.0,3,3,-26.16,-114.9,63.65,50.0,0.0,-0.2904
59.0,4,3,-24.85,-121.41,48.71,50.0,0.0001,-0.2539
59.0,5,3,-6.45,-103.23,7.02,50.0,0.0494,-0.0487
59.0,6,3,-23.41,-128.88,36.84,50.0,0.0001,-0.2228
59.0,7,3,-20.66,-126.62,22.53,50.0,0.0004,-0.18
59.0,8,1,-27.46,-121.42,155.95,50.0,0.0,-0.3522
59.0,9,3,-14.35,-129.42,10.18,50.0,0.0033,-0.1203
60.0,0,3,-17.18,-107.12,14.66,50.0,0.0012,-0.1502
60.0,1,1,-16.11,-118.92,12.4,50.0,0.0018,-0.1162
60.0,10,3,-42.51,-130.77,1393.72,50.0,0.0,-0.385
60.0,11,3,-22.71,-112.51,33.28,50.0,0.0002,-0.2146
60.0,12,1,-32.1,-108.41,450.73,50.0,0.0,-0.3636
60.0,13,3,-31.72,-127.78,213.52,50.0,0.0,-0.3849
60.0,14,3,-20.84,-110.83,24.24,50.0,0.0003,-0.1869
60.0,15,5,-38.09,-150.0,178.45,50.0,0.0,-0.3524
60.0,16,3,-15.75,-112.06,12.64,50.0,0.002,-0.1361
60.0,17,1,-23.59,-135.08,64.49,50.0,0.0001,-0.2592
60.0,18,3,-39.3,-127.28,1188.7,50.0,0.0,-0.385
60.0,19,1,-35.82,-131.47,1061.07,50.0,0.0,-0.3625
60.0,2,3,-24.35,-131.46,45.19,50.0,0.0001,-0.2468
60.0,3,3,-25.97,-114.17,62.2,50.0,0.0,-0.289
60.0,4,3,-21.73,-118.38,28.08,50.0,0.0002,-0.1992
60.0,5,3,-14.02,-112.05,10.91,50.0,0.0037,-0.1223
60.0,6,3,-16.64,-121.8,13.82,50.0,0.0015,-0.1435
60.0,7,3,-22.25,-123.18,30.69,50.0,0.0002,-0.207
60.0,8,1,-1.95,-115.5,1.5,50.0,0.2005,0.0663
60.0,9,3,-26.93,-109.53,75.84,50.0,0.0,-0.3215
61.0,0,1,-21.34,-123.65,40.1,50.0,0.0003,-0.2055
61.0,1,3,-8.16,-97.16,6.72,50.0,0.0278,-0.0723
61.0,10,3,-41.78,-131.97,1392.12,50.0,0.0,-0.3809
61.0,11,3,-19.95,-107.01,19.51,50.0,0.0005,-0.1708
61.0,12,1,-8.47,-127.09,4.26,50.0,0.025,-0.0554
61.0,13,1,-27.54,-127.0,159.83,50.0,0.0,-0.3567
61.0,14,1,-19.73,-138.67,28.37,50.0,0.0005,-0.1738
61.0,15,1,-30.89,-133.8,342.75,50.0,0.0,-0.369
61.0,16,3,-16.99,-106.72,12.75,50.0,0.0013,-0.1416
61.0,17,1,-25.27,-126.53,95.54,50.0,0.0,-0.3364
61.0,18,1,-26.78,-136.93,134.42,50.0,0.0,-0.3529
61.0,19,3,-13.35,-120.19,8.82,50.0,0.0046,-0.1098
61.0,2,3,-28.15,-134.68,96.3,50.0,0.0,-0.3642
61.0,20,3,-38.58,-122.24,1004.6,50.0,0.0,-0.3809
61.0,3,1,-28.68,-122.56,206.88,50.0,0.0,-0.3624
61.0,4,3,-20.92,-130.92,22.96,50.0,0.0003,-0.1807
61.0,5,3,-7.28,-102.4,6.56,50.0,0.0374,-0.058
61.0,6,3,-1.47,-113.24,6.01,50.0,0.229,0.0764
61.0,7,3,-25.98,-108.16,60.77,50.0,0.0,-0.2835
61.0,8,3,-22.27,-124.63,29.19,50.0,0.0002,-0.2001
61.0,9,3,-18.89,-130.6,16.56,50.0,0.0007,-0.1572
62.0,0,3,-25.76,-108.62,64.62,50.0,0.0,-0.304
62.0,1,3,-11.2,-102.66,14.18,50.0,0.0098,-0.1251
62.0,10,3,-43.51,-127.69,1398.65,50.0,0.0,-0.3952
62.0,11,3,-23.37,-117.68,42.47,50.0,0.0001,-0.2466
62.0,12,3,-19.43,-106.24,24.5,50.0,0.0006,-0.1929
62.0,13,1,-23.46,-150.0,61.83,50.0,0.0001,-0.2455
62.0,14,3,-25.21,-122.33,58.35,50.0,0.0001,-0.2877
62.0,15,3,-24.17,-117.78,48.6,50.0,0.0001,-0.2629
62.0,16,3,-16.33,-112.74,18.31,50.0,0.0016,-0.161
62.0,17,3,-23.03,-121.58,40.19,50.0,0.0002,-0.2403
62.0,18,3,-32.92,-125.62,284.02,50.0,0.0,-0.3952
62.0,19,3,-20.74,-109.43,28.77,50.0,0.0003,-0.2061
62.0,2,3,-27.54,-120.49,90.98,50.0,0.0,-0.3648
62.0,20,3,-34.05,-122.61,364.39,50.0,0.0,-0.3952
62.0,3,1,-29.33,-150.0,238.04,50.0,0.0,-0.3513
62.0,4,3,-14.78,-109.89,16.52,50.0,0.0028,-0.1485
62.0,5,3,-5.93,-101.0,12.89,50.0,0.0586,-0.0669
62.0,6,3,-13.4,-101.56,15.38,50.0,0.0045,-0.1436
62.0,7,3,-18.68,-115.7,22.57,50.0,0.0007,-0.1824
62.0,8,3,-22.11,-113.82,34.9,50.0,0.0002,-0.225
62.0,9,3,-21.07,-117.13,30.09,50.0,0.0003,-0.21
63.0,0,1,-16.4,-126.32,18.91,50.0,0.0016,-0.1516
63.0,1,1,-20.17,-103.95,35.64,50.0,0.0004,-0.2092
63.0,10,3,-44.02,-130.68,1388.04,50.0,0.0,-0.3666
63.0,11,1,-26.74,-117.49,137.62,50.0,0.0,-0.367
63.0,12,3,-23.97,-129.26,36.35,50.0,0.0001,-0.2088
63.0,13,1,-30.42,-127.02,312.17,50.0,0.0,-0.3833
63.0,14,3,-32.01,-123.65,222.14,50.0,0.0,-0.3666
63.0,15,1,-21.47,-118.55,45.66,50.0,0.0003,-0.2316
63.0,16,1,-17.61,-120.45,22.81,50.0,0.001,-0.1659
63.0,17,3,-26.31,-138.06,61.01,50.0,0.0,-0.27
63.0,18,1,-40.9,-133.35,2779.4,50.0,0.0,-0.3833
63.0,19,1,-30.2,-115.56,297.1,50.0,0.0,-0.3833
63.0,2,3,-31.17,-122.19,183.27,50.0,0.0,-0.3666
63.0,20,1,-18.72,-120.6,27.47,50.0,0.0007,-0.1811
63.0,3,3,-20.87,-118.75,18.66,50.0,0.0003,-0.1575
63.0,4,1,-23.53,-112.87,69.37,50.0,0.0001,-0.2895
63.0,5,1,-12.8,-105.34,12.09,50.0,0.0056,-0.1207
63.0,6,3,-10.51,-133.81,3.3,50.0,0.0124,-0.0641
63.0,7,1,-25.81,-123.09,112.42,50.0,0.0,-0.3623
63.0,8,1,-29.93,-126.63,279.58,50.0,0.0,-0.383
63.0,9,1,-8.66,-136.59,8.84,50.0,0.0234,-0.0806
64.0,0,3,-11.01,-115.0,14.22,50.0,0.0104,-0.1187
64.0,1,3,-12.27,-104.74,14.8,50.0,0.0067,-0.1328
64.0,10,3,-44.61,-130.92,1398.77,50.0,0.0,-0.3954
64.0,11,3,-16.26,-123.79,18.32,50.0,0.0017,-0.1608
64.0,12,3,-10.18,-113.98,13.91,50.0,0.0139,-0.1114
64.0,13,3,-29.23,-113.34,128.68,50.0,0.0,-0.3915
64.0,14,1,-27.25,-150.0,147.59,50.0,0.0,-0.3407
64.0,15,3,-19.25,-111.63,24.13,50.0,0.0006,-0.1887
64.0,16,3,-14.4,-102.89,16.28,50.0,0.0032,-0.1509
64.0,17,3,-23.67,-123.02,44.71,50.0,0.0001,-0.2528
64.0,18,3,-42.55,-123.93,1398.76,50.0,0.0,-0.3954
64.0,19,3,-23.64,-114.72,44.52,50.0,0.0001,-0.2523
64.0,2,3,-31.75,-125.67,219.75,50.0,0.0,-0.3954
64.0,20,3,-24.08,-113.19,47.91,50.0,0.0001,-0.2613
64.0,21,3,-60.0,-137.78,1398.78,50.0,0.0,-0.3954
64.0,3,3,-32.66,-112.83,267.95,50.0,0.0,-0.3954
64.0,4,3,-20.4,-117.18,27.67,50.0,0.0004,-0.2019
64.0,5,3,-20.81,-102.17,29.16,50.0,0.0003,-0.2126
64.0,6,3,-17.81,-112.89,20.83,50.0,0.001,-0.1744
64.0,7,1,-24.94,-150.0,86.66,50.0,0.0,-0.3024
64.0,8,3,-31.9,-110.64,227.12,50.0,0.0,-0.3954
64.0,9,3,-30.64,-129.09,173.26,50.0,0.0,-0.3954
65.0,0,1,-20.25,-129.26,34.75,50.0,0.0004,-0.1998
65.0,1,1,-3.54,-103.83,5.99,50.0,0.1259,-0.0037
65.0,10,1,-47.58,-135.13,2777.97,50.0,0.0,-0.3795
65.0,11,1,-28.25,-120.9,190.61,50.0,0.0,-0.3707
65.0,12,1,-20.29,-124.44,35.03,50.0,0.0004,-0.2005
65.0,13,1,-21.37,-129.31,43.39,50.0,0.0003,-0.2228
65.0,14,1,-20.16,-103.99,34.14,50.0,0.0004,-0.2024
65.0,15,6,-60.0,-150.0,69.35,50.0,0.0,-0.2908
65.0,16,2,-11.21,-150.0,3.83,50.0,0.0097,-0.0594
65.0,17,3,-25.84,-115.53,54.8,50.0,0.0001,-0.2544
65.0,18,1,-29.73,-133.94,265.71,50.0,0.0,-0.3782
65.0,19,3,-28.73,-129.17,104.98,50.0,0.0,-0.3594
65.0,2,3,-36.91,-142.08,681.64,50.0,0.0,-0.3659
65.0,20,1,-29.87,-119.13,274.64,50.0,0.0,-0.3789
65.0,21,3,-52.53,-147.54,1387.9,50.0,0.0,-0.3659
65.0,3,3,-24.09,-129.21,37.15,50.0,0.0001,-0.2103
65.0,4,3,-25.37,-127.01,49.34,50.0,0.0001,-0.2411
65.0,5,1,-9.25,-103.56,7.71,50.0,0.0191,-0.0843
65.0,6,1,-19.75,-123.5,31.54,50.0,0.0005,-0.1907
65.0,7,1,-18.8,-119.99,26.42,50.0,0.0007,-0.1756
65.0,8,3,-23.09,-128.75,29.84,50.0,0.0002,-0.1905
65.0,9,1,-26.52,-118.93,129.71,50.0,0.0,-0.3621
66.0,0,1,-23.93,-132.33,70.19,50.0,0.0001,-0.2757
66.0,1,1,-13.28,-125.48,7.55,50.0,0.0047,-0.0938
66.0,10,1,-40.79,-142.38,2774.25,50.0,0.0,-0.3659
66.0,11,3,-23.18,-116.03,35.88,50.0,0.0001,-0.2213
66.0,12,3,-12.76,-106.67,9.66,50.0,0.0057,-0.1131
66.0,13,1,-27.91,-133.2,172.93,50.0,0.0,-0.3554
66.0,14,3,-27.25,-106.72,80.58,50.0,0.0,-0.3337
66.0,15,3,-23.62,-113.97,38.93,50.0,0.0001,-0.2297
66.0,16,1,-13.86,-135.15,8.39,50.0,0.0039,-0.0989
66.0,17,1,-22.56,-133.63,51.67,50.0,0.0002,-0.2317
66.0,18,3,-44.02,-129.98,1393.34,50.0,0.0,-0.3841
66.0,19,3,-30.97,-106.57,180.54,50.0,0.0,-0.3865
66.0,2,3,-16.47,-117.51,13.2,50.0,0.0016,-0.1404
66.0,20,3,-25.7,-124.07,58.5,50.0,0.0001,-0.2793
66.0,21,3,-59.14,-140.72,1393.35,50.0,0.0,-0.3841
66.0,3,1,-29.72,-128.42,261.4,50.0,0.0,-0.3645
66.0,4,3,-25.06,-124.87,51.47,50.0,0.0001,-0.262
66.0,5,3,-2.09,-121.47,7.26,50.0,0.1931,0.0502
66.0,6,3,-18.65,-126.22,17.21,50.0,0.0007,-0.1604
66.0,7,3,-19.91,-114.33,20.61,50.0,0.0005,-0.1738
66.0,8,3,-22.77,-121.72,33.3,50.0,0.0002,-0.214
66.0,9,3,-21.28,-110.8,25.66,50.0,0.0003,-0.1911
67.0,0,3,-26.72,-107.91,71.53,50.0,0.0,-0.3106
67.0,1,1,-10.19,-107.97,4.43,50.0,0.0138,-0.0677
67.0,10,3,-39.95,-133.78,1378.22,50.0,0.0,-0.3826
67.0,11,3,-16.63,-126.03,12.83,50.0,0.0015,-0.139
67.0,12,1,-17.04,-127.43,15.54,50.0,0.0013,-0.1302
67.0,13,1,-31.94,-140.15,434.68,50.0,0.0,-0.3652
67.0,14,3,-27.81,-110.75,90.13,50.0,0.0,-0.3518
67.0,15,3,-30.78,-112.39,172.5,50.0,0.0,-0.3825
67.0,16,4,-10.58,-150.0,1.68,50.0,0.0121,-0.0469
67.0,17,3,-22.42,-126.38,30.63,50.0,0.0002,-0.2054
67.0,18,3,-43.33,-125.76,1392.75,50.0,0.0,-0.3826
67.0,19,3,-23.08,-118.68,34.63,50.0,0.0002,-0.2168
67.0,2,1,-34.29,-142.32,745.91,50.0,0.0,-0.3652
67.0,20,3,-25.46,-121.42,55.22,50.0,0.0001,-0.2701
67.0,21,3,-48.48,-137.41,1392.76,50.0,0.0,-0.3826
67.0,22,1,-5.3,-110.59,2.46,50.0,0.072,-0.0102
67.0,3,3,-20.51,-121.48,22.03,50.0,0.0004,-0.1783
67.0,4,3,-29.56,-115.12,131.71,50.0,0.0,-0.3803
67.0,5,1,-5.33,-108.47,2.47,50.0,0.0713,-0.0118
67.0,6,3,-11.39,-124.76,8.36,50.0,0.0091,-0.097
67.0,7,1,-10.72,-104.24,4.8,50.0,0.0115,-0.075
67.0,8,3,-20.02,-122.34,20.39,50.0,0.0004,-0.1725
67.0,9,3,-26.22,-114.5,64.51,50.0,0.0,-0.2925
68.0,0,3,-27.33,-122.44,80.67,50.0,0.0,-0.3283
68.0,1,1,-11.66,-108.2,6.49,50.0,0.0083,-0.0864
68.0,10,1,-42.77,-139.37,2775.03,50.0,0.0,-0.3695
68.0,11,1,-19.06,-122.49,24.75,50.0,0.0006,-0.1636
68.0,12,3,-25.69,-112.7,57.01,50.0,0.0001,-0.2727
68.0,13,1,-30.09,-128.94,285.77,50.0,0.0,-0.3695
68.0,14,1,-18.24,-142.81,20.93,50.0,0.0008,-0.1517
68.0,15,1,-20.58,-132.12,34.15,50.0,0.0004,-0.1902
68.0,16,3,-14.13,-111.35,9.22,50.0,0.0035,-0.115
68.0,17,3,-27.86,-113.57,90.42,50.0,0.0,-0.3504
68.0,18,3,-29.12,-128.57,118.71,50.0,0.0,-0.3759
68.0,19,3,-20.96,-123.1,22.94,50.0,0.0003,-0.1803
68.0,2,3,-31.38,-129.57,195.96,50.0,0.0,-0.3804
68.0,20,3,-34.25,-120.48,374.09,50.0,0.0,-0.3804
68.0,21,3,-50.32,-141.02,1391.94,50.0,0.0,-0.3804
68.0,22,1,-15.23,-116.74,11.68,50.0,0.0024,-0.1169
68.0,3,1,-35.3,-108.53,941.45,50.0,0.0,-0.3706
68.0,4,3,-21.8,-112.14,26.61,50.0,0.0002,-0.192
68.0,5,1,-19.41,-99.12,26.62,50.0,0.0006,-0.1769
68.0,6,3,-8.95,-103.35,6.71,50.0,0.0212,-0.0756
68.0,7,3,-6.61,-132.54,6.26,50.0,0.0468,-0.0426
68.0,8,3,-12.65,-110.38,8.18,50.0,0.0059,-0.1034
68.0,9,3,-19.92,-128.58,19.24,50.0,0.0005,-0.1675
69.0,0,3,-26.75,-108.97,78.2,50.0,0.0,-0.3364
69.0,1,3,-6.95,-99.69,13.26,50.0,0.0418,-0.0837
69.0,10,3,-53.81,-130.33,1398.88,50.0,0.0,-0.3956
69.0,11,3,-23.24,-113.36,41.81,50.0,0.0001,-0.245
69.0,12,3,-17.08,-122.36,19.65,50.0,0.0013,-0.1682
69.0,13,3,-21.25,-118.74,31.04,50.0,0.0003,-0.2132
69.0,14,3,-18.55,-103.54,22.5,50.0,0.0008,-0.1865
69.0,15,3,-20.63,-115.58,28.6,50.0,0.0004,-0.2051
